USERID,BEGIN_TIME,STARTLONGITUDE,STARTLATITUDE,DURATION
3065,20140820102322,115.477190,38.864160,20
3069,20140815124717,115.463200,38.881800,11
3069,20140816172702,115.465140,38.883880,8
3069,20140818125623,115.465140,38.883880,37
3069,20140822132013,115.448550,38.901560,37
3071,20140824113836,115.475555,38.869720,17
3080,20140816123539,115.770600,38.685150,29
3040,20140816104019,116.020050,39.491714,32
3083,20140814190738,114.674740,39.349720,33
3047,20140815130952,114.975800,38.529900,33
3050,20140815151128,115.363490,38.942340,17
1216,20140820120540,115.918800,38.932800,29
1216,20140822191055,115.918800,38.932800,22
1218,20140821173609,115.575750,38.764110,23
1220,20140823155157,116.032104,39.107105,22
1221,20140822164138,116.230400,39.090000,36
6590,20140813144713,115.500760,38.905580,11
3855,20140813140405,115.322480,38.405500,2
3855,20140815172650,115.338580,38.416530,8
3855,20140822134858,115.317510,38.421402,17
3858,20140820154400,115.143590,38.689710,18
3861,20140821134846,115.505554,38.871113,2
3861,20140824143013,115.463010,38.891567,23
258,20140822103438,116.041115,39.322500,17
5818,20140811152931,116.108410,39.397200,24
5820,20140814155045,115.492200,38.858310,11
5665,20140816102308,116.023140,39.104218,24
5827,20140817164822,116.017360,39.471910,31
3010,20140812104557,115.369310,38.878940,9
5830,20140812100540,115.330640,38.963790,32
5830,20140813113448,115.330640,38.963790,5
5682,20140811185349,115.983610,39.323334,24
5682,20140815102956,115.983610,39.323334,27
7715,20140813155649,116.011790,39.125270,14
7715,20140822180355,115.994970,39.110850,16
7716,20140821111753,115.495260,39.359010,16
7717,20140820184932,115.792100,39.271900,1
7717,20140822190956,115.792100,39.271900,19
7719,20140811114121,115.600555,38.912500,32
3970,20140817103258,114.682290,39.358810,34
3971,20140811151509,115.970000,39.489445,25
843,20140814150142,115.650200,39.017400,35
844,20140811171735,115.796200,39.262310,36
844,20140824181848,115.806350,39.251550,21
876,20140815152710,115.010956,38.507460,9
885,20140814190309,115.317550,38.946950,36
7986,20140817160415,115.320560,38.416110,19
7989,20140815175550,115.151085,38.707417,16
7990,20140815131245,115.643310,38.922207,11
7990,20140818160706,115.623090,39.008900,17
7998,20140823175159,115.456360,38.858550,21
7999,20140811100324,115.495100,39.349384,32
7999,20140818163030,115.493010,39.343580,5
7999,20140823150033,115.495100,39.349384,33
8002,20140822165010,115.481880,39.355500,21
9864,20140814161949,115.477070,38.892800,13
9864,20140824112753,115.510920,38.854305,25
9865,20140818145554,116.032104,39.107105,8
9873,20140816194855,115.444050,38.859260,32
820,20140815120609,116.027756,39.118725,30
6621,20140817174100,116.007614,39.477966,18
6622,20140814182512,115.158340,38.714672,13
6625,20140814180635,115.270550,38.663910,30
633,20140815110550,115.717710,38.715800,18
1375,20140817145929,115.513868,38.869979,18
4964,20140814101012,115.444500,38.818810,33
2731,20140813191855,115.762780,38.684444,29
5008,20140815164024,115.128110,38.709920,6
7237,20140816103619,115.444500,38.818810,37
1943,20140816163507,115.507240,38.851050,33
4,20140812184755,114.983480,38.747060,3
4410,20140811184101,114.699356,39.361618,33
4411,20140814143126,115.483055,38.865276,11
4430,20140823192349,115.475960,38.884710,18
6378,20140817124324,115.472950,38.855860,9
4202,20140821122039,115.460730,38.845634,27
210,20140813102541,114.695430,39.352420,6
1020,20140814155914,115.475960,38.884710,38
7516,20140816111115,115.777400,38.695800,31
7518,20140814115004,115.324220,38.971090,35
7519,20140817102854,115.488050,38.853333,34
7527,20140822110500,115.475555,38.869720,36
6340,20140823141220,115.800835,39.256668,17
6389,20140814185534,115.132270,38.481200,34
6342,20140813130142,115.472970,38.855860,10
5803,20140812173348,115.953930,39.483498,3
836,20140815114057,115.636370,39.019120,16
838,20140815122303,116.008240,38.933640,38
841,20140815191536,115.351280,38.869130,18
842,20140811171214,116.032104,39.107105,10
844,20140814180226,115.753610,39.212055,1
844,20140822171113,115.753610,39.212055,18
873,20140817103304,115.466230,38.822670,22
7982,20140814174655,116.007260,39.484150,38
7986,20140815175534,115.317474,38.421480,23
7989,20140820123906,115.151085,38.707417,38
7989,20140821180625,115.151085,38.707417,18
7990,20140811114635,115.636370,39.019120,35
7999,20140811142240,115.171600,39.143500,2
7999,20140814145514,115.495100,39.349384,4
7999,20140822161346,115.495100,39.349384,36
8002,20140811170355,115.462310,38.911450,18
8002,20140816103458,115.478430,39.348877,28
8007,20140813133831,115.638070,39.029280,3
8007,20140819120115,115.636370,39.019120,18
8007,20140823120131,115.638070,39.029280,21
8011,20140811102424,115.491910,38.855470,34
8014,20140817161607,115.777400,38.695800,18
8110,20140816113006,115.427820,38.863945,23
8112,20140819140559,114.674740,39.349720,34
8113,20140820120350,115.449100,38.826790,22
9943,20140817100013,115.168180,38.709630,32
9905,20140819165046,115.513190,38.595320,11
9905,20140823161209,115.490560,38.796590,23
9864,20140824164105,115.449670,38.864200,21
9865,20140824103038,116.033320,39.124860,18
9873,20140824185853,115.473840,38.845000,17
821,20140815164947,114.984200,38.507630,3
821,20140817181116,114.995056,38.513077,33
857,20140814124905,114.987650,38.743290,25
860,20140814172120,115.466330,38.812490,17
8784,20140812175627,115.317510,38.421402,8
8784,20140821111933,115.320560,38.416110,23
8833,20140813130502,115.132270,38.481200,21
8788,20140816155701,114.974790,38.509630,36
8789,20140814114900,115.326600,38.423500,3
8791,20140814123834,115.466270,38.812340,1
8791,20140822142937,115.487560,38.828770,34
8792,20140814164853,116.032130,39.107070,4
8792,20140823161116,116.023140,39.104218,17
8793,20140816154002,116.099220,39.007380,6
8793,20140816163304,116.099220,39.007380,8
8793,20140819154646,116.105100,38.993700,11
8795,20140813160857,115.712190,38.655630,3
8795,20140815180623,115.773250,38.675400,11
8798,20140814121608,115.867226,39.044724,33
8974,20140812144446,115.454170,38.881390,25
4179,20140812152548,115.486755,38.873230,13
4179,20140819184314,115.143590,38.689710,31
4180,20140812153025,115.486780,38.844566,12
4191,20140818145047,114.955360,38.734860,11
4193,20140816115516,115.510925,38.854284,27
4195,20140817114248,115.483330,38.873000,13
3245,20140822124612,115.981400,39.477287,34
3282,20140815145714,115.490522,38.756094,17
3247,20140813145431,115.379390,38.815200,14
3287,20140811114855,116.016945,39.119720,24
3287,20140815183237,116.016945,39.119720,14
3292,20140812121356,115.461790,38.872110,32
3292,20140815182818,115.454720,38.865000,40
3293,20140816190732,115.492550,38.867867,25
3297,20140814181639,115.161500,38.698100,34
3300,20140811153335,115.453470,38.876370,36
3300,20140812180841,115.471214,38.904900,14
3300,20140813155859,115.462780,38.904900,1
3300,20140817161912,115.471214,38.904900,29
3300,20140823191105,115.485275,38.858055,21
3252,20140819180619,116.019720,39.445690,33
3253,20140813134311,115.610000,38.994600,13
3253,20140815112125,115.806350,39.251550,8
9878,20140813152958,114.674740,39.349720,36
9878,20140815142316,114.674740,39.349720,2
6538,20140812110630,115.524050,38.890244,30
6538,20140821115304,114.950300,38.761147,38
6538,20140824154719,115.483490,38.889053,27
6539,20140818131949,115.451960,38.764890,21
6482,20140816163545,116.097370,38.977340,1
5051,20140812135437,116.093180,38.987774,38
5051,20140816111537,116.031700,39.008480,19
5052,20140820152212,115.134120,38.699980,29
5016,20140820171447,114.194954,38.845020,37
5017,20140820115253,114.975975,38.746124,27
8289,20140818101748,115.996290,39.482970,15
8289,20140820141841,116.002400,39.481100,37
8290,20140817140715,115.500790,38.831380,18
599,20140818145720,115.636370,39.019120,25
6621,20140811144638,116.007614,39.477966,34
6621,20140812160242,116.007614,39.477966,2
6622,20140811153209,115.140000,38.662650,25
6622,20140818120336,115.546800,38.866920,36
6623,20140816165520,116.034150,39.500730,18
6626,20140813174428,116.012240,39.111385,30
6626,20140819190855,116.023140,39.104218,35
6608,20140816111831,116.012570,39.118126,17
533,20140821131848,114.896230,38.792560,10
5008,20140819120148,115.128110,38.709920,18
5009,20140816173029,115.468000,38.653280,23
2890,20140814110655,115.490660,38.818750,23
2896,20140811193519,115.891760,38.592915,35
2899,20140811172209,115.451840,38.884260,10
2899,20140816142240,115.451840,38.884260,7
3,20140824171042,115.136990,38.341160,20
2904,20140811115159,115.579940,39.358036,30
1656,20140824193759,115.477070,38.892800,17
1657,20140820120554,115.744160,38.844166,30
1658,20140815181638,115.468000,38.653280,13
4432,20140820181108,115.509460,38.887230,18
4434,20140817103521,115.480560,38.875890,38
6383,20140822132937,115.549000,38.849400,12
1008,20140821113822,114.187560,38.846970,18
2932,20140824110618,115.490135,38.766407,36
1013,20140819160823,114.829250,38.850130,17
9079,20140814170328,115.465800,38.852870,1
9082,20140818115155,116.054630,39.258430,31
9084,20140821180124,115.153750,38.865950,40
9049,20140823102554,115.485360,38.903420,25
9051,20140817114933,115.096950,38.872710,25
9051,20140817124816,115.096950,38.872710,22
9021,20140811165045,115.450040,38.816370,32
9025,20140813143441,115.004654,38.512180,2
9029,20140820111530,114.956340,38.519050,32
9031,20140813162014,115.857990,38.887340,3
8909,20140816115734,115.426550,38.923150,34
8810,20140814153720,115.533260,38.830410,3
8811,20140817172634,115.775900,38.688683,5
1155,20140820180827,115.458800,38.827450,30
8502,20140819173842,115.477070,38.892800,38
8506,20140816184842,115.488050,38.853333,30
2981,20140811165734,115.955950,39.184000,13
2981,20140814144605,115.955950,39.184000,38
75,20140816124253,115.501240,38.837810,14
75,20140819124655,115.444050,38.859370,9
8242,20140815134654,114.987650,38.743290,13
8242,20140815190342,114.987650,38.743290,2
8246,20140824182118,116.002400,39.481100,19
2130,20140812174107,115.468190,38.896760,3
2259,20140814160922,115.716510,38.826890,38
2142,20140816110254,115.548540,38.898743,40
4450,20140820113702,115.511400,38.857890,11
4915,20140815141524,116.067800,38.974130,11
4915,20140816175450,116.067800,38.974130,6
1318,20140822194525,115.313740,38.270230,37
1248,20140814125542,114.695430,39.352420,25
5535,20140821130948,115.529010,38.868774,12
1763,20140817111637,114.860510,38.716030,31
7696,20140819125844,115.481890,39.355476,23
5816,20140816180918,115.425070,38.808907,34
3563,20140818102453,115.427830,38.854780,25
3619,20140820142908,115.482320,38.840500,22
9906,20140823171829,115.502790,38.885120,25
770,20140816193552,114.903350,38.405120,30
707,20140819111223,114.799680,38.801090,13
2442,20140821142647,115.478800,38.768784,5
1267,20140812191506,115.456310,38.783980,14
835,20140811105845,115.143590,38.689710,33
859,20140811143448,115.844170,38.693900,24
7027,20140811124002,115.454170,38.881390,34
2832,20140811100919,115.474800,38.860725,30
5651,20140824184509,115.792100,39.271900,22
5654,20140816111859,115.258610,38.383060,9
1023,20140821181231,115.775900,38.688683,18
8924,20140817154731,115.436900,38.886130,20
831,20140818162104,115.325690,38.428684,11
3794,20140813144304,115.643810,39.014640,14
3795,20140816134142,115.438890,39.060830,6
4208,20140814164056,114.698450,39.346470,24
4210,20140815123408,115.479920,38.856680,13
3332,20140814180515,115.773060,39.236210,12
2972,20140812180750,115.314064,38.950706,12
2972,20140818192445,115.371660,39.032360,4
8032,20140815170637,115.473840,38.845000,2
8032,20140817151207,115.462250,38.865200,4
8034,20140814161534,115.322480,38.405500,31
8035,20140811171436,115.271420,38.816730,33
4357,20140823115043,115.051940,38.353890,18
5777,20140815125245,115.490750,38.909150,16
5779,20140811133739,115.963400,39.467500,33
5783,20140811182053,115.502010,38.860996,37
5787,20140814154804,115.507240,38.851050,6
5791,20140824143937,115.452720,38.888570,21
5793,20140821113705,116.017360,39.471910,18
8654,20140820102930,115.519480,38.864250,35
8658,20140820144640,115.484440,38.854717,35
5671,20140812181613,116.002060,39.169730,14
5759,20140815132825,114.945300,38.297860,33
1022,20140812163038,115.474800,38.860725,6
5041,20140821132750,115.970000,39.489445,17
5812,20140813122139,115.442110,38.893790,36
1027,20140813132845,115.374590,39.209366,15
6332,20140811151418,115.460205,38.850365,38
3318,20140818104722,115.983750,39.122383,37
3319,20140813183914,116.033320,39.124860,31
3321,20140812154227,115.922620,38.897575,36
4073,20140816132858,115.010956,38.507460,9
4078,20140820142503,115.490395,38.880974,31
4079,20140824164438,115.492200,38.858310,21
4080,20140818163151,115.463060,38.900833,27
4081,20140811130125,115.317460,38.329210,32
8108,20140812173531,115.499250,38.846660,35
8108,20140812190152,115.502300,38.855972,12
8108,20140816112802,115.492200,38.858310,10
8109,20140822140049,115.463200,38.881800,33
8112,20140812145507,114.674740,39.349720,12
8112,20140816183829,114.566030,39.315740,13
8112,20140822114028,114.674740,39.349720,27
8113,20140812162750,115.421110,38.829120,34
8113,20140814144627,115.461790,38.872110,14
8114,20140814135814,115.931500,38.916850,10
8114,20140820104709,115.926160,38.924130,29
8114,20140820155010,115.918800,38.932800,36
8115,20140812124226,115.466230,38.822670,32
8116,20140814165251,115.441330,38.845640,9
8118,20140812120034,114.998190,38.516320,30
8118,20140815132842,114.993100,38.475430,5
8075,20140817175959,115.468710,38.867870,33
8077,20140812163212,115.542260,39.332220,30
8077,20140815140905,116.079445,39.268890,31
8086,20140823112319,115.768800,39.260980,18
8125,20140811143117,115.362220,38.671110,34
8125,20140811171455,115.380600,38.684350,14
8125,20140815193418,115.362220,38.671110,3
1031,20140819105102,114.982780,38.521110,4
1031,20140820102117,114.982780,38.521110,11
1032,20140817105733,115.489420,38.862667,33
1013,20140812105913,114.829250,38.850130,1
1013,20140814105505,114.829250,38.850130,8
1013,20140815120129,114.829250,38.850130,33
1014,20140815103748,116.009990,39.489360,32
8867,20140823124502,116.037920,39.133220,26
8867,20140824140528,116.033320,39.124860,22
8976,20140819190324,115.508000,38.758200,5
8977,20140817191832,116.013200,39.101950,18
8980,20140814181331,115.589680,38.510100,34
8984,20140813165234,115.462250,38.865200,1
8968,20140814134107,115.320560,38.416110,35
8917,20140815171348,116.020000,39.491700,13
8917,20140817150619,116.020000,39.491700,19
8919,20140819165242,115.482080,38.899510,9
8920,20140822103141,115.773250,38.675400,32
8922,20140813123038,115.476500,38.856533,12
8922,20140813164643,115.461790,38.872110,11
8922,20140816113710,115.474170,38.881943,12
8926,20140814194022,115.844170,38.693900,14
8926,20140815171831,115.818300,38.685670,3
8926,20140816111220,115.795710,38.709890,2
8927,20140811105229,115.519480,38.864250,32
8927,20140822120416,115.462250,38.865200,33
8927,20140823183049,115.466230,38.822670,17
8933,20140816155820,115.523920,38.855305,14
1474,20140812181757,115.523910,38.855320,33
1476,20140816123452,115.493010,39.343580,6
1476,20140817163114,115.493010,39.343580,38
1479,20140811120737,114.699356,39.361618,24
1479,20140819145514,114.699356,39.361618,6
1479,20140824100213,114.519900,39.316850,27
1483,20140812133803,116.114640,38.995674,32
1490,20140816185856,115.643810,39.014640,22
1604,20140812125730,115.232420,38.912470,10
1604,20140817125812,115.214950,38.889980,10
1612,20140815175053,114.980835,38.515846,19
1617,20140814110221,116.007260,39.484150,8
9014,20140818100739,115.477190,38.864160,29
9015,20140820104459,115.478800,38.768784,27
9073,20140813115450,115.984170,39.481945,30
9077,20140811175612,115.937930,39.405500,32
9079,20140811165726,115.465450,38.841240,3
9079,20140813124805,115.450040,38.816370,13
9079,20140815120319,115.442210,38.813900,3
9079,20140823162633,115.465450,38.841240,21
9083,20140814160033,115.450040,38.816370,23
9049,20140817110536,115.477070,38.892800,19
9050,20140812175218,114.910540,38.442028,11
9050,20140815142459,114.998190,38.516320,31
9085,20140812191151,115.195970,38.858960,38
9021,20140817165957,115.127800,38.836700,36
9087,20140815140302,114.980430,38.742750,32
9030,20140813100038,115.262180,38.738243,14
9030,20140816170816,115.271420,38.816730,38
9031,20140816145606,115.916930,38.922840,31
2745,20140816150624,115.461930,38.858273,1
8980,20140816110743,115.587500,38.490000,19
8903,20140811194636,115.323845,38.300650,34
8903,20140812161131,115.359540,38.335190,6
2628,20140819150533,115.598900,38.978800,22
8056,20140813163511,115.320560,38.416110,8
1961,20140816104039,116.037920,39.133220,36
4430,20140815183044,115.477790,38.862610,3
4433,20140814173636,115.476500,38.856533,29
4443,20140812162819,115.811540,39.266130,12
2411,20140812102928,115.636370,39.019120,35
8197,20140819141613,115.504420,38.864796,13
8197,20140823143948,115.494774,38.861360,23
8162,20140816144903,115.258385,38.948578,33
8163,20140820103404,116.028060,39.482310,37
8099,20140814165300,115.500790,38.831380,10
8169,20140813171300,115.490135,38.766407,1
6136,20140811114200,114.998190,38.516320,25
6137,20140813150539,115.482080,38.899510,7
6137,20140816165150,115.482080,38.899510,8
6137,20140819171906,115.482080,38.899510,34
6139,20140819173500,114.970480,38.413048,8
6144,20140818160123,115.333786,38.955810,17
588,20140812181904,115.485100,39.345900,40
589,20140812173929,115.493010,39.343580,9
720,20140814100122,115.485275,38.858055,18
2384,20140820190655,115.510120,38.865180,17
2336,20140818125054,115.489420,38.862667,2
3253,20140814104936,115.538210,38.850200,7
9630,20140814192539,116.031700,39.008480,16
5899,20140814140127,115.153750,38.865950,14
5158,20140812102352,116.033320,39.124860,1
6359,20140820182326,115.452720,38.888570,36
5908,20140822174536,115.496390,38.856945,34
3881,20140818103246,115.454170,38.881390,1
7356,20140817123956,115.473840,38.845000,9
7357,20140820145251,115.643810,39.014640,28
668,20140818150733,115.527170,38.768700,33
3784,20140812174906,115.931790,38.943886,5
3784,20140814143024,115.933470,38.931038,40
7359,20140814101432,116.032130,39.107070,8
1729,20140817121301,115.405800,38.840380,12
197,20140818120601,115.461790,38.872110,10
9016,20140812180427,115.490395,38.880974,14
9044,20140818103639,114.685524,39.352554,9
9045,20140824120316,115.466780,38.943430,22
4024,20140813180408,114.674740,39.349720,9
4025,20140818114919,115.490524,38.756100,10
4025,20140820105515,115.490524,38.756100,1
4025,20140824102144,115.644196,39.004790,25
4140,20140816133823,115.499250,38.846660,18
9437,20140816175939,115.326600,38.423500,36
9429,20140819174443,115.510120,38.865180,7
9429,20140824175127,115.510120,38.865180,22
3348,20140824155501,115.795980,38.685640,17
3380,20140815144456,115.126100,38.851090,35
3351,20140814124309,115.490524,38.756100,13
3371,20140817105502,115.468000,38.653280,16
3353,20140811151902,115.471940,38.838600,24
3266,20140814114054,115.456360,38.858550,10
3375,20140811191204,115.448500,38.861360,33
3277,20140812100127,115.547780,38.912030,37
3355,20140824141824,115.486590,38.846410,36
8102,20140819141104,115.354210,38.517920,2
8106,20140821174519,115.452720,38.888570,22
8197,20140818175340,115.535120,38.861240,2
8197,20140824104208,115.535120,38.861240,19
8162,20140816162523,115.592930,39.032120,17
8163,20140812161448,116.014850,39.483166,33
8163,20140814153844,116.040020,39.489670,7
8163,20140821174029,115.963400,39.467490,33
8166,20140815155720,115.486590,38.846367,25
8167,20140815110455,115.489420,38.862667,12
8167,20140820112157,115.483330,38.873000,1
8169,20140812162037,115.478800,38.768784,9
8169,20140816112513,115.490135,38.766407,11
8169,20140821111434,115.478800,38.768784,4
6145,20140818193052,115.900910,38.870870,20
6146,20140811112520,115.127800,38.836700,36
6132,20140824173428,115.441060,38.849110,36
6135,20140811101231,114.181960,38.852570,37
6136,20140814155036,114.973850,38.513950,32
6137,20140814190320,115.482080,38.899510,9
6139,20140823135023,114.995056,38.513077,17
6143,20140817102451,115.442430,38.346520,21
6144,20140813121739,115.343890,38.997780,10
6144,20140816194709,115.310950,38.956284,7
682,20140821105457,114.685524,39.352554,26
685,20140822114112,114.687480,39.365050,31
722,20140815110333,114.700200,39.331860,25
690,20140816184359,116.126670,38.982910,18
678,20140814152128,115.477900,38.870960,10
9865,20140819164650,116.016945,39.119720,14
9865,20140822100840,116.033320,39.124860,15
326,20140816160602,115.529017,38.868765,17
9860,20140814134237,116.036950,39.113420,14
9869,20140821185622,115.644196,39.004790,26
7904,20140811190534,114.971510,38.325360,3
9509,20140821150043,115.443400,38.917390,10
204,20140824164813,115.564430,39.355900,22
2213,20140824143015,115.613050,38.763890,17
9046,20140813130643,114.699340,39.361580,36
9510,20140812114126,115.452720,38.888570,1
9161,20140822140516,115.483150,38.766610,20
999,20140812183736,115.964190,39.170300,30
2350,20140813131409,116.092500,38.979443,12
674,20140813173513,115.746210,38.681170,37
3256,20140817165228,114.816410,38.976715,18
3261,20140818142246,116.088210,38.982037,28
5627,20140814110137,116.012570,39.118126,32
5632,20140812161533,114.748690,38.854320,24
4849,20140812171743,114.836910,38.862120,14
9510,20140819115926,115.502010,38.860996,18
5040,20140823141542,115.513640,38.856780,31
5714,20140811191705,115.143590,38.689710,13
9169,20140816103216,115.134500,38.836500,34
4088,20140815162643,115.460730,38.845634,4
4090,20140814175021,116.016945,39.119720,28
4091,20140813182703,115.511110,38.878610,38
4092,20140817100739,116.023160,39.129814,27
4093,20140814175032,115.792100,39.271900,24
4093,20140815163449,115.809150,39.288470,35
4095,20140822154530,116.013220,39.101930,25
4132,20140813130148,114.692250,38.636250,18
4121,20140815142651,114.980830,38.515850,31
4023,20140820171412,115.333786,38.955810,17
4023,20140824175803,115.327450,38.949875,20
4024,20140820173930,114.674740,39.349720,26
4025,20140822134207,115.636370,39.019120,18
4139,20140814180354,114.991760,38.707420,18
4141,20140818172308,116.033320,39.124860,35
9437,20140821174956,115.322480,38.405500,17
9429,20140818102112,115.510120,38.865180,13
9434,20140813145013,115.492200,38.858310,24
9434,20140815121305,115.492200,38.858310,13
6000,20140823115853,115.461945,38.858334,18
6002,20140819105624,115.471214,38.904900,17
6003,20140811111259,115.476670,38.696390,11
6004,20140815183217,115.326584,38.423390,4
6004,20140821145151,115.362500,38.435300,33
6005,20140811145008,116.043335,39.394722,34
6008,20140820112743,115.443740,38.950024,36
7864,20140816113231,115.538490,38.900780,23
8742,20140822151339,115.931500,38.916850,28
8742,20140823132934,115.918800,38.932800,25
8745,20140815155425,114.722534,39.360270,22
8746,20140823105550,116.230400,39.090000,15
8747,20140816111109,115.493010,39.343580,1
8747,20140820160154,115.493010,39.343580,38
8747,20140822181929,115.268180,39.322150,18
8759,20140814134245,115.537650,38.856440,1
8759,20140816171144,115.538210,38.850200,34
8840,20140812184433,114.725560,39.329190,11
8842,20140814100005,115.510120,38.865180,19
8844,20140819121427,115.494100,38.863650,2
8848,20140812100403,115.746210,38.681170,9
8849,20140811145047,115.468710,38.867870,10
8849,20140811155430,115.577330,38.884990,2
8851,20140816100732,115.507250,38.851040,17
8852,20140822111124,115.483490,38.889053,18
8852,20140823115743,115.510920,38.854305,25
8853,20140812171621,115.474800,38.860725,13
8853,20140818103002,115.456360,38.858550,9
8856,20140816153143,115.569560,38.955685,18
495,20140812102146,114.942010,38.741210,4
9680,20140815180942,115.322900,38.405400,21
7179,20140811185234,116.032104,39.107105,33
5901,20140813180607,115.524050,38.890244,1
5901,20140819132319,115.433716,38.862286,1
5906,20140815160524,115.454720,38.619450,8
6352,20140822191947,115.355580,38.757980,21
5908,20140823183243,115.511180,38.862460,31
9021,20140811193423,115.450040,38.816370,11
4091,20140815181157,115.510100,38.892100,31
4092,20140814173756,116.027756,39.118725,11
4092,20140817155337,116.023160,39.129814,23
4093,20140815101356,115.753610,39.212055,10
4093,20140819140949,115.796200,39.262310,27
4093,20140821101331,115.792100,39.271900,23
4095,20140811195413,116.032104,39.107105,36
4095,20140824145531,116.013220,39.101930,21
4116,20140812174003,115.482160,38.840534,37
4116,20140819190006,115.473840,38.845000,25
4117,20140812180243,115.448550,38.901560,13
4117,20140815110419,115.468710,38.867870,8
4117,20140816184233,115.387500,39.681100,33
4119,20140815190321,115.483490,38.889053,37
4025,20140815160926,115.624985,39.023354,1
4025,20140817101650,115.636370,39.019120,11
358,20140816131811,115.965675,38.928513,8
358,20140817104412,115.965675,38.928513,11
358,20140818131325,115.922620,38.897575,13
358,20140824114057,115.965675,38.928513,27
359,20140820170346,116.023140,39.104218,19
415,20140811125036,115.797516,38.978040,32
1003,20140824181142,116.034070,39.045280,23
1634,20140816105207,115.418160,39.363945,31
1637,20140817154350,115.175620,38.674590,33
1638,20140814120113,115.474800,38.860725,32
1639,20140812174706,115.488720,38.857437,28
1639,20140817162259,115.461790,38.872110,20
1755,20140817120555,115.467780,38.892048,8
1765,20140811113820,115.496120,38.865550,6
1705,20140816114951,115.989820,39.487380,18
1850,20140818174400,115.502010,38.860996,13
1850,20140822161107,115.476500,38.856533,36
538,20140817134812,115.449100,38.826790,29
539,20140812142623,115.478780,38.768790,34
539,20140821165411,115.362220,38.671110,38
627,20140824162342,115.465590,38.878433,19
540,20140814174450,115.462250,38.865200,34
586,20140814101840,115.490370,38.881010,33
587,20140815153836,115.436900,38.886130,18
543,20140812175107,115.577330,38.884990,7
543,20140814171516,115.576110,38.847500,10
544,20140812122340,115.439990,38.852020,30
544,20140815162926,115.482320,38.840500,35
533,20140814155710,115.462250,38.865200,2
7001,20140818160618,115.466230,38.822670,2
4112,20140811185153,115.483492,38.889041,11
4114,20140812130819,115.460720,38.845780,7
8848,20140815122219,115.758240,38.673990,34
8849,20140822112652,115.524050,38.890244,26
7910,20140818101308,115.783140,38.980100,37
2543,20140814112555,115.789604,39.262505,13
8485,20140816194621,114.998190,38.516320,34
2971,20140819171405,115.182510,39.129593,31
1876,20140816173640,115.507240,38.851050,33
5264,20140815140635,115.454170,38.881390,34
5265,20140820161456,114.746240,39.341830,28
9389,20140815121513,115.478780,38.768790,38
5270,20140823163446,115.151085,38.707417,27
1894,20140822155724,115.519920,38.848160,30
340,20140813123634,115.782340,38.645020,24
340,20140818163550,115.784035,38.682990,27
343,20140811105300,115.762780,38.684444,30
9534,20140824142027,114.980430,38.742750,17
6520,20140812165443,115.443420,38.887330,13
2957,20140823180517,115.689700,38.363670,34
2958,20140812105741,116.016945,39.119720,5
5576,20140813174009,115.636370,39.019120,35
5577,20140815142738,115.501240,38.837810,15
5578,20140816145949,115.221800,39.287400,18
5595,20140811125017,115.643810,39.014640,5
5595,20140820123514,115.477390,39.004260,17
7239,20140812100153,115.479920,38.856680,11
7239,20140813192855,115.472950,38.855860,5
7239,20140817141332,115.472950,38.855860,39
2911,20140824110536,114.950300,38.761147,23
2912,20140814151954,115.325690,38.428684,17
2917,20140818102059,115.543990,38.821620,36
3230,20140815190153,115.435820,38.878170,37
3234,20140812150613,115.258310,38.909110,12
3234,20140813124200,115.233620,38.811930,10
3235,20140816161714,115.547780,38.912030,10
3235,20140820142146,115.650010,39.020294,8
3235,20140821130932,115.474800,38.860725,10
7747,20140811121949,114.936000,38.728400,25
7747,20140814140335,114.936000,38.728400,6
7689,20140813105225,115.320560,38.416110,6
7690,20140820184226,115.486755,38.873230,22
98,20140821140303,115.456360,38.858550,28
102,20140812192847,114.970540,38.724880,37
131,20140811173128,115.474800,38.860725,1
2958,20140816174101,116.037920,39.133220,6
2958,20140823162259,116.037920,39.133220,31
3061,20140815115606,116.040000,39.489800,15
3027,20140817112638,116.012240,39.111385,14
3028,20140820141019,116.007260,39.484150,16
3028,20140821153045,115.504420,38.864796,39
3030,20140820112451,115.452980,38.874058,26
3034,20140824154808,116.032104,39.107105,18
3065,20140816172218,115.477190,38.864210,24
3068,20140818111622,115.530600,38.854100,11
3069,20140815100934,115.436900,38.886130,14
3071,20140815190246,115.496530,38.875850,3
3071,20140819174826,115.474800,38.860725,3
3073,20140812104600,115.465800,38.852870,24
6547,20140823155123,116.015430,39.133500,26
6584,20140812153455,115.466330,38.812490,32
6588,20140811141732,115.499180,38.885200,34
6590,20140816151606,115.482080,38.899510,14
3860,20140812184229,115.322900,38.405400,33
3861,20140814182606,115.523800,38.870710,9
3830,20140811175800,115.466330,38.812490,32
258,20140812114225,116.041115,39.322500,32
258,20140817133656,116.041115,39.322500,36
223,20140813102418,114.973850,38.513950,34
1004,20140820165747,115.504870,38.825300,37
586,20140816175755,115.097010,38.872500,18
543,20140811114516,115.562410,38.876340,35
543,20140814115228,115.577330,38.884990,12
544,20140815110005,115.460720,38.845780,7
544,20140824100650,115.253640,38.885730,27
7086,20140816164101,114.956340,38.519050,34
4114,20140813133742,115.507225,38.837223,37
7908,20140821150050,115.452720,38.888570,19
8289,20140815191214,116.002400,39.481100,6
2550,20140811154015,115.637390,39.011734,35
