ARRIVAL_TIME,USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING,user_lon,user_lati,DURATION,SHOPID,shop_lon,shop_lati,class,train
20140824174403,7995,3,3,0,1,9,115.496000,38.841680,34,3836,115.500701,38.855078,6,"1"
20140824174405,5459,2,6,0,1,5,114.995056,38.513077,21,249,115.000539,38.520704,8,"1"
20140824174423,9308,2,2,0,2,4,115.499250,38.846660,23,3836,115.500701,38.855078,6,"1"
20140824174440,6199,2,6,0,1,5,115.327450,38.949883,20,549,115.332913,38.954241,8,"1"
20140824174444,436,2,1,1,2,7,115.491910,38.855470,27,9225,115.493873,38.857087,1,"1"
20140824174450,6822,2,1,1,2,7,115.488350,38.742790,21,3224,115.489130,38.770989,6,"1"
20140824174459,3159,1,2,1,2,4,116.028550,39.116623,23,6328,116.031801,39.121777,6,"1"
20140824174503,2638,2,4,0,1,6,115.456310,38.783980,20,3171,115.471890,38.789595,6,"1"
20140824174535,2637,1,2,1,1,5,115.486780,38.844566,23,9096,115.490300,38.846171,1,"1"
20140824174610,2376,1,2,1,1,5,115.501240,38.837810,36,7350,115.504410,38.839798,8,"1"
20140824174619,7715,2,1,1,2,7,116.023160,39.129814,19,11635,116.032816,39.130741,1,"1"
20140824174656,6282,1,1,1,2,1,115.784035,38.682990,27,9900,115.786134,38.695227,3,"1"
20140824174709,69,2,1,0,1,5,114.974800,38.775400,20,10471,115.145848,38.857087,1,"1"
20140824174709,9122,2,1,1,2,7,115.746210,38.681170,17,3440,115.792159,38.690954,6,"1"
20140824174719,950,2,2,0,1,5,116.088210,38.982037,23,5571,116.104191,38.982083,6,"1"
20140824174723,6415,2,2,0,1,5,115.482080,38.899510,23,5034,115.490108,38.901529,6,"1"
20140824174740,533,2,2,0,1,5,115.462250,38.865200,22,3864,115.468225,38.865958,6,"1"
20140824174805,9434,1,2,1,1,5,115.485275,38.858055,23,9121,115.488229,38.877644,1,"1"
20140824174858,8452,1,2,1,1,5,115.462250,38.865200,17,520,115.475228,38.868683,8,"1"
20140824174917,623,2,6,0,1,5,115.565834,38.942500,24,26,115.573532,38.956745,8,"1"
20140824174921,7419,2,1,1,2,7,115.195970,38.858960,17,4401,115.209406,38.889454,6,"1"
20140824174937,4980,2,6,0,1,5,115.527220,38.860558,23,8996,115.579268,38.885445,1,"1"
20140824174940,7580,2,1,1,2,7,115.436570,38.964630,23,4540,115.506053,39.347737,6,"1"
20140824175019,2497,3,3,0,1,9,115.466950,38.885532,21,5010,115.509502,38.893385,6,"1"
20140824175022,3952,2,1,0,1,5,115.624985,39.023354,23,7942,115.662431,39.027490,8,"1"
20140824175024,1104,2,2,0,1,5,116.036950,39.113420,17,6472,116.037866,39.128145,6,"1"
20140824175026,6666,1,2,1,1,5,115.636370,39.019120,20,7942,115.662431,39.027490,8,"1"
20140824175127,9429,1,2,0,1,6,115.510120,38.865180,22,7330,115.512356,38.867728,8,"1"
20140824175146,7851,3,3,0,1,9,114.126030,38.701855,27,1155,114.137674,38.708673,6,"1"
20140824175211,9816,2,7,0,2,8,114.693000,38.621900,25,3072,114.925415,38.736471,6,"1"
20140824175213,189,3,3,0,1,9,115.774700,38.680200,18,3416,115.782094,38.680758,6,"1"
20140824175214,692,2,6,0,1,5,115.096840,38.815770,21,4404,115.153660,38.850779,6,"1"
20140824175215,6684,3,3,0,1,9,114.991450,38.495700,18,718,115.091771,38.497241,6,"1"
20140824175224,163,2,1,1,2,7,115.491776,38.846930,20,9027,115.505559,38.848285,1,"1"
20140824175241,3900,2,3,1,2,8,115.762780,38.684444,21,3427,115.763993,38.687933,6,"1"
20140824175245,4427,1,2,1,1,5,115.353060,38.806946,26,18,115.368972,38.814149,8,"1"
20140824175314,5794,1,2,1,1,5,114.984200,38.507630,20,8842,115.013596,38.522631,1,"1"
20140824175350,7976,3,3,0,1,9,115.128110,38.709920,22,1749,115.139205,38.712009,6,"1"
20140824175413,2333,2,6,0,1,5,115.483955,38.869194,20,10489,115.494671,38.870818,1,"1"
20140824175423,7074,2,1,1,2,7,114.614720,39.348550,19,5618,114.634688,39.350966,6,"1"
20140824175443,7029,2,1,1,2,7,114.964250,38.747580,21,9467,114.973772,38.750887,1,"1"
20140824175454,2258,2,6,0,1,5,115.495834,38.890835,17,11338,115.811011,39.267820,1,"1"
20140824175522,5906,2,1,1,2,7,115.483150,38.766610,23,9652,115.497146,38.770075,1,"1"
20140824175542,3032,2,1,1,2,7,114.980830,38.515850,17,936,114.997658,38.515912,6,"1"
20140824175553,3130,2,1,1,2,7,116.002060,39.169730,36,6312,116.015654,39.174730,6,"1"
20140824175608,2475,2,1,0,1,5,114.973850,38.513950,18,249,115.000539,38.520704,8,"1"
20140824175613,8558,2,2,0,2,1,114.187560,38.846970,25,8463,114.188985,38.851994,4,"1"
20140824175640,5535,2,6,0,1,5,115.533050,38.882700,22,9139,115.547694,38.884834,1,"1"
20140824175658,9763,2,6,0,1,5,116.093180,38.987774,23,66,116.103544,38.995642,8,"1"
20140824175730,8990,2,6,0,1,5,115.548540,38.898743,23,9291,115.551557,38.911777,1,"1"
20140824175745,6233,2,1,1,2,7,114.519900,39.316850,18,5602,114.644986,39.348407,6,"1"
20140824175803,4023,2,1,1,2,7,115.327450,38.949875,20,4915,115.347533,38.963577,6,"1"
20140824175807,4524,2,6,0,1,5,115.120570,38.682537,27,1723,115.154105,38.715557,6,"1"
20140824175817,8081,2,6,0,1,5,115.490524,38.756100,17,3209,115.497197,38.759771,6,"1"
20140824175838,9858,2,6,0,1,5,115.471214,38.904900,21,3758,115.475034,38.911152,6,"1"
20140824175849,5423,2,6,0,1,5,115.643810,39.014640,26,7942,115.662431,39.027490,8,"1"
20140824175851,8313,2,1,1,2,7,116.023160,39.129814,21,11574,116.037101,39.130748,1,"1"
20140824175853,1003,2,6,0,1,5,116.093180,38.987774,27,10782,116.099203,39.000381,1,"1"
20140824175900,7645,2,6,0,1,5,115.457200,38.872000,25,4923,115.474954,38.878283,6,"1"
20140824175917,1587,2,1,1,2,7,116.032104,39.107105,18,11535,116.034024,39.112162,1,"1"
20140824175922,7406,2,6,0,1,5,115.563500,39.033300,23,8015,115.651560,39.035512,8,"1"
20140824175931,3137,3,1,0,1,6,115.502790,38.885120,21,9084,115.585769,38.888864,9,"1"
20140824175932,1659,2,2,0,1,5,115.490005,38.893246,19,3717,115.504646,38.896566,6,"1"
20140824175936,1656,2,1,1,2,7,115.454544,38.896810,32,4962,115.459842,38.898882,6,"1"
20140824175945,5949,2,6,0,1,5,115.497000,38.902000,21,7315,115.497418,38.903157,8,"1"
20140824175946,7914,2,1,1,2,2,115.318985,38.798786,22,9118,115.405682,38.826827,1,"1"
20140824175951,30,2,1,1,2,7,115.508450,39.354040,18,11032,115.531119,39.362146,1,"1"
20140824180002,8497,2,1,1,2,2,116.032104,39.107105,26,11640,116.036574,39.111189,1,"1"
20140824180003,2327,2,1,1,2,7,115.121650,38.842450,23,4340,115.145151,38.843234,6,"1"
20140824180017,4443,2,6,0,1,5,115.800835,39.256668,20,4719,115.810758,39.265215,6,"1"
20140824180029,3711,2,1,1,2,7,114.674740,39.349720,20,5714,114.679532,39.354733,6,"1"
20140824180036,4241,3,3,0,1,9,115.495100,39.349384,27,4631,115.496007,39.350918,6,"1"
20140824180048,501,2,1,1,2,7,116.032104,39.107105,19,6447,116.038650,39.114898,6,"1"
20140824180050,2203,1,2,1,1,5,115.636370,39.019120,21,9328,115.646949,39.019711,1,"1"
20140824180058,198,2,6,0,1,5,115.476500,38.856533,23,9225,115.493873,38.857087,1,"1"
20140824180106,5951,2,6,0,1,5,115.504456,38.842400,22,7941,115.514969,38.878170,8,"1"
20140824180108,906,2,2,0,1,5,114.975975,38.746124,21,3028,114.988304,38.750366,6,"1"
20140824180108,4299,2,1,1,2,2,115.466230,38.822670,23,9256,115.469172,38.830446,1,"1"
20140824180140,6923,1,2,1,1,5,115.302360,39.334420,22,11018,115.334253,39.340071,1,"1"
20140824180145,9684,2,2,0,1,5,115.485040,39.345980,18,4671,115.494498,39.358345,6,"1"
20140824180301,2110,2,1,1,2,7,115.319630,38.686550,26,3201,115.414009,38.769941,6,"1"
20140824180403,5443,2,1,1,2,2,115.439990,38.852020,18,9151,115.461327,38.853202,1,"1"
20140824180419,2466,2,1,1,2,2,115.607570,38.711860,20,9869,115.679185,38.713586,1,"1"
20140824180419,8824,2,2,0,1,5,115.465140,38.883880,22,4883,115.466324,38.884244,6,"1"
20140824180427,7103,2,1,1,2,7,115.502010,38.860996,18,4920,115.503257,38.863500,6,"1"
20140824180431,957,3,3,0,1,9,114.614720,39.348550,20,5618,114.634688,39.350966,6,"1"
20140824180433,7730,2,1,0,1,5,115.333786,38.955810,27,655,115.334605,38.955987,3,"1"
20140824180437,3541,2,1,1,2,2,115.623090,39.008900,21,10638,116.115361,39.012107,1,"1"
20140824180443,3935,2,6,0,1,5,115.491910,38.855470,18,9225,115.493873,38.857087,1,"1"
20140824180444,9123,2,1,1,2,7,115.373610,38.593330,21,3290,115.475907,38.647803,6,"1"
20140824180516,974,2,1,1,2,7,115.524050,38.890244,23,3773,115.536044,38.897773,6,"1"
20140824180535,242,2,6,0,1,5,115.529010,38.868774,21,7318,115.532990,38.877236,8,"1"
20140824180543,3115,2,1,1,2,7,114.974800,38.509490,21,856,115.011537,38.518326,6,"1"
20140824180616,3258,2,1,1,2,2,115.485360,38.903420,19,9163,115.487761,38.908113,1,"1"
20140824180622,726,2,1,1,2,7,114.964250,38.747580,18,3028,114.988304,38.750366,6,"1"
20140824180640,4684,2,4,0,1,6,115.532720,38.846070,21,9130,115.548418,38.858119,9,"1"
20140824180652,8353,1,2,1,1,5,115.546800,38.866920,26,9200,115.612126,38.890191,1,"1"
20140824180700,9810,2,1,0,1,5,115.489420,38.862667,17,533,115.490651,38.863205,8,"1"
20140824180713,3905,2,6,0,1,5,115.474360,39.340920,23,124,115.504702,39.347758,8,"1"
20140824180733,5114,2,6,0,1,5,115.449670,38.864200,23,9150,115.469653,38.864750,1,"1"
20140824180746,502,2,6,0,1,5,115.426550,38.923150,19,9271,115.429550,38.931384,1,"1"
20140824180903,8830,2,6,0,1,5,114.964110,38.512470,26,974,114.989492,38.512552,6,"1"
20140824180913,1752,2,6,0,1,5,115.454720,38.865000,17,4867,115.477134,38.896657,6,"1"
20140824181033,7547,2,1,1,2,7,115.508000,38.758200,22,2032,115.509280,38.760052,6,"1"
20140824181041,3966,2,1,1,2,7,116.023140,39.104218,17,11692,116.061692,39.119552,1,"1"
20140824181106,4358,2,7,0,2,8,115.433300,38.937570,17,9228,115.479761,38.943936,1,"1"
20140824181111,9259,2,1,1,2,7,115.475555,38.869720,23,4937,115.475599,38.875853,6,"1"
20140824181132,4027,3,1,0,1,5,115.238630,38.349760,20,307,115.334951,38.423584,5,"1"
20140824181142,1003,2,6,0,1,5,116.034070,39.045280,23,10746,116.050349,39.072902,1,"1"
20140824181147,8990,2,6,0,1,5,115.556420,38.930958,19,26,115.573532,38.956745,8,"1"
20140824181200,191,2,6,0,1,5,115.483980,38.881058,23,5036,115.488060,38.892248,6,"1"
20140824181223,325,2,1,1,2,7,115.220640,38.599400,21,9572,115.255437,38.605203,1,"1"
20140824181223,8998,2,6,0,1,5,114.991450,38.495700,21,8697,114.997979,38.515228,1,"1"
20140824181224,8948,2,6,0,1,5,115.497000,38.902000,17,9265,115.510989,38.904673,1,"1"
20140824181240,6055,2,1,1,2,7,115.446976,38.934982,18,9050,115.473793,38.936071,1,"1"
20140824181304,1810,2,1,1,2,7,115.325690,38.428684,18,1019,115.327492,38.428806,6,"1"
20140824181323,7214,2,1,1,2,7,115.406100,38.820374,18,9079,115.406217,38.870804,1,"1"
20140824181329,6826,2,6,0,1,5,115.483490,38.889053,22,9194,115.483595,38.889103,1,"1"
20140824181335,5267,2,1,1,2,7,115.520030,38.856510,20,9116,115.524460,38.860086,1,"1"
20140824181359,7226,2,1,1,2,7,115.454200,38.862713,23,3739,115.475628,38.877447,6,"1"
20140824181405,8653,2,3,1,2,8,115.473840,38.845000,21,4921,115.475496,38.879146,6,"1"
20140824181503,7647,1,2,0,1,5,115.151085,38.707417,23,9553,115.158168,38.713931,3,"1"
20140824181504,2598,2,1,1,2,7,116.052770,39.125510,37,6367,116.053011,39.126717,6,"1"
20140824181516,6256,2,7,0,2,8,115.456310,38.783980,17,1887,115.479272,38.784315,6,"1"
20140824181548,926,2,1,1,2,7,115.471940,38.838580,23,4925,115.475418,38.890542,6,"1"
20140824181604,1413,3,3,0,1,9,115.497000,38.902000,17,4513,115.506476,39.364133,6,"1"
20140824181607,7545,2,2,0,1,5,115.473840,38.845000,22,7304,115.504859,38.850301,8,"1"
20140824181640,4088,2,1,1,2,7,116.016945,39.119720,17,11538,116.026430,39.124751,1,"1"
20140824181650,7688,3,3,0,1,9,116.031700,39.008480,25,5486,116.070594,39.011378,6,"1"
20140824181650,8404,2,1,1,2,7,115.770350,38.855370,20,10595,115.791410,38.865937,1,"1"
20140824181703,7968,3,3,0,1,9,115.474800,38.860725,17,9170,115.476874,38.862256,1,"1"
20140824181716,4879,2,7,0,2,8,115.878590,39.038933,19,78,116.240444,39.060457,5,"1"
20140824181718,3756,2,6,0,1,5,115.492200,38.858310,21,9214,115.498113,38.862165,1,"1"
20140824181741,6755,3,1,0,1,6,114.648060,38.671110,17,10477,115.152310,38.843115,9,"1"
20140824181745,534,2,6,0,1,5,115.510000,38.892000,21,9211,115.512079,38.892999,1,"1"
20140824181756,6282,1,1,1,2,1,115.784035,38.682990,23,9900,115.786134,38.695227,3,"1"
20140824181806,6238,2,1,1,2,7,115.467600,39.319350,33,11240,115.493630,39.355674,1,"1"
20140824181817,6779,2,1,1,2,7,115.466270,38.812340,17,10494,115.474694,38.814135,1,"1"
20140824181848,844,3,3,0,1,9,115.806350,39.251550,21,6054,115.810540,39.264503,6,"1"
20140824181900,2130,2,1,1,2,7,115.467780,38.892048,20,3792,115.488064,38.892760,6,"1"
20140824181938,5603,2,1,1,2,7,115.481880,39.355500,23,4671,115.494498,39.358345,6,"1"
20140824181940,1720,2,6,0,1,5,115.474170,38.881943,18,4925,115.475418,38.890542,6,"1"
20140824181941,3634,2,1,1,2,7,116.103450,38.991140,18,5305,116.112709,38.992312,6,"1"
20140824182026,9483,2,7,0,2,8,114.996600,38.617980,23,1689,115.136419,38.689271,6,"1"
20140824182033,3875,2,2,0,1,5,115.491940,38.837776,20,7350,115.504410,38.839798,8,"1"
20140824182109,429,3,3,0,1,9,115.918800,38.932800,19,5175,115.924036,38.933573,6,"1"
20140824182118,8246,2,1,1,2,7,116.002400,39.481100,19,7231,116.017848,39.482043,6,"1"
20140824182134,9157,2,6,0,1,5,115.492200,38.858310,22,3771,115.493320,38.860346,6,"1"
20140824182136,8068,2,1,1,2,2,115.452720,38.888570,18,9319,115.479428,38.891834,1,"1"
20140824182137,71,2,6,0,1,5,115.537600,38.856434,24,9200,115.612126,38.890191,1,"1"
20140824182142,7022,2,1,1,2,7,114.674740,39.349720,23,10874,114.703106,39.350708,1,"1"
20140824182155,7264,2,1,1,2,2,115.500000,38.819168,22,9299,115.503503,38.821234,1,"1"
20140824182228,9371,2,6,0,1,5,115.450040,38.816370,17,8992,115.473863,38.816616,1,"1"
20140824182238,7019,2,1,1,2,7,115.476230,38.817330,19,5028,115.484784,38.821873,6,"1"
20140824182248,7328,2,2,0,1,5,116.107590,38.982056,18,5502,116.113342,38.982784,6,"1"
20140824182254,624,3,1,0,1,5,115.482160,38.840534,37,9096,115.490300,38.846171,1,"1"
20140824182307,388,2,2,0,1,5,115.477070,38.892800,23,3725,115.497690,38.893533,6,"1"
20140824182337,3819,1,2,1,1,5,115.438300,38.881330,26,7310,115.441688,38.887165,8,"1"
20140824182341,7645,2,6,0,1,5,115.511110,38.878613,21,5015,115.516608,38.882454,6,"1"
20140824182359,9163,2,6,0,1,5,115.454720,38.865000,20,7966,115.487004,38.865052,8,"1"
20140824182426,1024,2,1,1,2,7,115.446080,38.855030,23,3827,115.456809,38.871267,6,"1"
20140824182445,2627,1,2,1,1,5,116.013220,39.101930,21,11640,116.036574,39.111189,1,"1"
20140824182449,3130,2,1,1,2,7,116.002060,39.169730,33,6312,116.015654,39.174730,6,"1"
20140824182451,6298,1,2,1,2,4,115.774700,38.680200,20,9900,115.786134,38.695227,3,"1"
20140824182518,9468,3,3,0,1,9,114.936000,38.728400,18,3127,114.963891,38.746715,6,"1"
20140824182526,2501,2,1,1,2,2,116.023140,39.104218,23,11764,116.032075,39.110034,1,"1"
20140824182603,9757,2,1,1,2,7,115.497280,38.771520,23,3323,115.498634,38.775110,6,"1"
20140824182625,623,2,6,0,1,5,115.623090,39.008900,20,11362,115.731380,39.123702,1,"1"
20140824182643,9837,2,1,1,2,7,116.032104,39.107105,21,6472,116.037866,39.128145,6,"1"
20140824182654,6219,1,2,1,1,5,115.456665,38.852787,17,524,115.458568,38.858429,8,"1"
20140824182701,8076,2,1,1,2,7,115.447395,39.257725,17,11039,115.468677,39.302259,1,"1"
20140824182703,4332,2,1,1,2,2,115.461790,38.872110,36,9293,115.495526,38.873051,1,"1"
20140824182725,810,2,7,0,2,8,115.516000,38.812500,17,9114,115.519886,38.840930,1,"1"
20140824182754,7734,2,1,1,2,2,115.454200,38.862713,22,9060,115.475235,38.863486,1,"1"
20140824182807,56,2,1,0,1,5,115.535120,38.861240,17,7932,115.536459,38.865157,8,"1"
20140824182832,1276,3,3,0,1,9,115.489120,38.889210,28,5034,115.490108,38.901529,6,"1"
20140824182835,6995,2,2,0,1,5,115.800835,39.256668,22,7483,115.800925,39.272247,8,"1"
20140824182850,7077,2,1,1,2,7,116.012240,39.111385,26,6447,116.038650,39.114898,6,"1"
20140824182905,4590,2,6,0,1,5,115.517080,38.883602,19,3773,115.536044,38.897773,6,"1"
20140824182932,9208,3,3,0,1,9,115.474340,38.890070,21,4925,115.475418,38.890542,6,"1"
20140824182946,9096,2,6,0,1,5,115.953930,39.483498,18,6662,116.008888,39.488851,6,"1"
20140824182947,3995,2,1,1,2,7,116.090670,38.996610,19,10772,116.099712,38.998916,1,"1"
20140824183002,3419,2,1,1,1,6,115.489420,38.862667,17,533,115.490651,38.863205,8,"1"
20140824183011,4931,2,1,1,2,2,115.327450,38.949883,24,656,115.340267,38.951765,1,"1"
20140824183124,2547,2,1,1,2,7,115.051940,38.353890,20,1634,115.065384,38.362229,6,"1"
20140824183131,9568,2,1,1,2,7,114.910570,38.498050,23,8846,115.002446,38.506044,1,"1"
20140824183257,39,3,3,0,1,9,114.982780,38.521110,23,1622,114.993035,38.522426,6,"1"
20140824183317,6413,2,1,1,2,2,115.524050,38.890244,23,9168,115.527469,38.892072,1,"1"
20140824183325,4432,2,6,0,1,5,115.488050,38.853333,21,9330,115.574866,38.854811,1,"1"
20140824183330,6773,2,1,1,2,2,115.551790,38.677170,36,9646,115.566510,38.679885,1,"1"
20140824183342,9782,3,3,0,1,9,114.181960,38.852570,17,1101,114.220779,38.869076,6,"1"
20140824183423,3201,2,2,0,1,5,115.494100,38.863650,26,7893,115.497237,38.866077,8,"1"
20140824183424,6014,3,3,0,1,9,116.097370,38.977340,17,5293,116.103159,38.986500,6,"1"
20140824183437,8172,2,3,1,2,8,115.762780,38.684444,20,9866,115.767209,38.689553,1,"1"
20140824183449,7606,3,1,0,1,6,115.479920,38.856680,21,4940,115.484951,38.857333,6,"1"
20140824183455,6765,2,1,1,2,7,115.778336,39.266110,21,5950,115.817159,39.275180,6,"1"
20140824183513,3056,2,6,0,1,5,115.422940,38.875400,22,9333,115.423060,38.875558,1,"1"
20140824183534,581,2,1,0,1,5,114.975800,38.529880,30,7722,114.988431,38.754045,8,"1"
20140824183555,5619,2,2,0,1,5,115.476500,38.856533,23,7287,115.490552,38.866583,8,"1"
20140824183555,9668,2,1,1,2,7,115.444650,38.891370,21,3773,115.536044,38.897773,6,"1"
20140824183625,1430,2,1,1,2,7,115.482160,38.840534,23,9015,115.482739,38.849810,1,"1"
20140824183735,1786,2,6,0,1,5,115.465140,38.883880,22,4883,115.466324,38.884244,6,"1"
20140824183740,4090,2,1,1,2,7,116.033320,39.124860,21,11505,116.046340,39.138367,1,"1"
20140824183740,8423,2,1,1,2,2,115.414450,38.363870,17,8026,115.426175,38.375002,1,"1"
20140824183814,2048,2,1,1,2,7,115.984170,39.481945,19,11894,116.007014,39.482510,1,"1"
20140824183901,1355,2,6,0,1,5,115.490770,38.901610,23,9013,115.504764,38.922900,1,"1"
20140824183953,5455,1,2,0,1,5,114.991520,38.495330,20,8846,115.002446,38.506044,1,"1"
20140824184009,5263,2,1,1,2,7,115.011780,38.499870,22,741,115.017977,38.518883,6,"1"
20140824184040,3724,2,4,0,1,6,115.473840,38.845000,17,9117,115.474691,38.850140,1,"1"
20140824184109,8233,2,1,1,2,7,115.785220,38.855620,17,10628,115.933173,38.900019,1,"1"
20140824184133,6732,2,1,1,2,7,115.444900,39.323590,18,11011,115.484962,39.339136,1,"1"
20140824184134,1209,2,7,0,2,8,115.139330,38.717110,23,9596,115.180344,38.718843,1,"1"
20140824184135,1350,2,1,1,2,2,115.744160,38.844166,20,10595,115.791410,38.865937,1,"1"
20140824184146,2851,2,1,1,2,7,115.481880,39.355500,21,5924,115.493151,39.356302,6,"1"
20140824184146,7628,2,6,0,1,5,115.341000,38.969500,20,11,115.444044,39.066508,8,"1"
20140824184232,6438,2,1,1,2,2,115.348130,38.938976,36,9124,115.351477,38.948664,1,"1"
20140824184234,479,2,1,1,2,2,114.961010,38.516060,33,8723,114.993162,38.517535,1,"1"
20140824184309,3949,2,2,0,1,5,116.009990,39.489360,21,181,116.019704,39.490626,8,"1"
20140824184318,9375,2,2,0,1,5,114.969100,38.759970,20,3132,114.986887,38.761297,6,"1"
20140824184330,1722,3,3,0,1,9,115.465450,38.841240,23,664,115.474703,38.851994,9,"1"
20140824184422,1285,2,1,0,1,5,115.638070,39.029280,20,8015,115.651560,39.035512,8,"1"
20140824184431,9882,3,3,0,1,9,116.052040,39.477000,21,6484,116.052732,39.490870,6,"1"
20140824184434,8252,2,7,0,2,8,115.465200,38.772743,22,2021,115.467337,38.779681,6,"1"
20140824184438,1873,2,1,1,2,7,115.128110,38.709920,20,1669,115.138243,38.712030,6,"1"
20140824184500,6415,2,2,0,1,5,115.482080,38.899510,19,5034,115.490108,38.901529,6,"1"
20140824184509,5651,2,2,0,1,5,115.792100,39.271900,22,7483,115.800925,39.272247,8,"1"
20140824184522,600,1,1,1,2,1,115.343890,38.997780,22,9147,115.363791,39.014231,3,"1"
20140824184535,9561,2,1,1,2,7,115.322480,38.405500,20,8860,115.335131,38.424071,1,"1"
20140824184540,9205,2,1,1,2,2,114.181960,38.852570,22,8506,114.186973,38.852886,1,"1"
20140824184543,2204,3,1,0,1,5,115.519920,38.848160,21,9116,115.524460,38.860086,1,"1"
20140824184606,1507,1,2,1,1,5,115.348130,38.938976,23,9124,115.351477,38.948664,1,"1"
20140824184718,75,2,6,0,1,5,115.501240,38.837810,36,9027,115.505559,38.848285,1,"1"
20140824184802,8210,2,1,1,2,7,115.319080,38.934155,20,656,115.340267,38.951765,1,"1"
20140824184824,6527,2,1,1,2,7,115.467600,39.319350,17,11010,115.570692,39.320801,1,"1"
20140824184827,6919,2,1,1,2,7,115.443440,38.865100,19,5038,115.475666,38.878886,6,"1"
20140824184839,9426,2,1,0,1,5,115.624985,39.023354,23,659,115.651984,39.026130,3,"1"
20140824184844,2576,2,1,1,2,7,115.483490,38.889053,20,5034,115.490108,38.901529,6,"1"
20140824184847,7067,2,1,1,2,7,115.460730,38.845634,23,10501,115.465028,38.871710,1,"1"
20140824184926,6547,2,1,1,2,7,116.079445,39.268890,22,11545,116.089818,39.275536,1,"1"
20140824184933,6130,3,1,0,1,5,115.259995,38.771667,20,18,115.368972,38.814149,8,"1"
20140824184943,5554,3,3,0,1,9,115.491910,38.855470,38,4927,115.501240,38.861575,6,"1"
20140824185016,7851,3,3,0,1,9,114.194954,38.845020,23,8467,114.203008,38.852921,10,"1"
20140824185024,8118,2,1,1,2,7,115.010956,38.507460,27,708,115.011567,38.509419,6,"1"
20140824185033,6524,2,6,0,1,5,115.490770,38.901610,23,9120,115.500920,38.911931,1,"1"
20140824185037,6250,2,1,1,2,2,115.487560,38.828770,23,9096,115.490300,38.846171,1,"1"
20140824185118,8253,2,3,1,2,8,115.478800,38.768784,20,9686,115.498032,38.769990,3,"1"
20140824185154,5631,2,1,1,2,7,115.800835,39.256668,24,6054,115.810540,39.264503,6,"1"
20140824185241,7532,2,1,1,2,2,114.829250,38.850130,21,10382,114.832298,38.851130,1,"1"
20140824185304,5502,2,1,1,2,7,116.007260,39.484150,19,11902,116.020037,39.488649,1,"1"
20140824185320,4858,2,1,1,2,7,115.510000,38.892000,21,9034,115.511227,38.901044,1,"1"
20140824185354,5421,2,6,0,1,5,115.792100,39.271900,22,6086,115.808582,39.275096,6,"1"
20140824185426,6683,3,3,0,1,9,114.777220,38.701940,18,3073,114.810693,38.712650,6,"1"
20140824185442,4891,2,1,1,2,7,115.143590,38.689710,24,9604,115.149427,38.694650,1,"1"
20140824185619,6365,2,1,1,2,2,115.636370,39.019120,27,11362,115.731380,39.123702,1,"1"
20140824185622,4913,2,1,1,2,7,115.452720,38.888570,29,9152,115.469914,38.889882,1,"1"
20140824185713,8187,2,6,0,1,5,114.860510,38.716030,19,9467,114.973772,38.750887,1,"1"
20140824185714,8600,3,1,0,1,6,115.494000,38.814600,17,9149,115.495463,38.821915,9,"1"
20140824185724,3818,2,1,1,2,7,115.478800,38.768784,23,9702,115.494564,38.770792,1,"1"
20140824185731,1755,2,6,0,1,5,115.468190,38.896760,17,4996,115.475153,38.898328,6,"1"
20140824185809,3382,2,2,0,1,5,115.500220,38.871563,22,4846,115.504323,38.871597,6,"1"
20140824185846,348,2,6,0,1,5,116.033320,39.124860,20,6225,116.050503,39.125234,6,"1"
20140824185853,9873,2,6,0,1,5,115.473840,38.845000,17,11022,115.515323,39.351489,1,"1"
20140824185902,6192,2,1,1,2,7,114.189250,38.853966,36,1175,114.202837,38.854088,6,"1"
20140824185918,9851,1,2,1,1,5,115.298676,38.788033,22,18,115.368972,38.814149,8,"1"
20140824185930,9379,2,1,1,2,7,116.027756,39.118725,20,11649,116.051435,39.120881,1,"1"
20140824190003,3130,2,1,1,2,7,116.023160,39.129814,17,11574,116.037101,39.130748,1,"1"
20140824190046,3707,2,1,1,2,7,114.181960,38.852570,22,1101,114.220779,38.869076,6,"1"
20140824190114,3371,3,3,0,1,9,115.327510,38.436980,19,2162,115.339489,38.439539,6,"1"
20140824190154,2437,1,2,1,1,5,115.487560,38.828770,21,7350,115.504410,38.839798,8,"1"
20140824190209,6497,2,1,1,2,7,115.326600,38.423500,23,8860,115.335131,38.424071,1,"1"
20140824190211,200,1,2,0,1,5,115.461945,38.858334,18,9081,115.467560,38.866344,1,"1"
20140824190303,6786,2,1,1,2,7,116.093180,38.987774,17,10754,116.100301,38.990601,1,"1"
20140824190345,4097,2,1,1,2,2,115.483490,38.889053,21,9194,115.483595,38.889103,1,"1"
20140824190400,6160,2,1,1,2,2,115.500000,38.819168,17,9299,115.503503,38.821234,1,"1"
20140824190404,6490,2,6,0,1,5,116.092500,38.979443,17,7392,116.103598,38.987061,8,"1"
20140824190406,5055,2,1,1,2,7,115.160000,38.881400,18,10441,115.168066,38.890928,1,"1"
20140824190416,3587,2,1,1,2,7,114.674740,39.349720,21,5714,114.679532,39.354733,6,"1"
20140824190418,5508,3,3,0,1,9,115.527220,38.860558,37,9223,115.530003,38.861203,1,"1"
20140824190441,4944,2,1,1,2,7,116.023160,39.129814,20,11574,116.037101,39.130748,1,"1"
