"userid","arrTime","shopid","test_pro"
6717,20140817135351,10634,0.182425528764725
9445,20140817135352,11764,0.182425528764725
4876,20140817135400,5040,0.182425528764725
918,20140817135401,7303,0.182425528764725
8576,20140817135418,3736,0.182425528764725
1673,20140817135445,9845,0.182425528764725
3165,20140817135517,10494,0.182425528764725
661,20140817135522,9151,0.182425528764725
2472,20140817135548,4937,0.182425528764725
1565,20140817135607,9020,0.182425528764725
3613,20140817135632,18,0.182425528764725
4016,20140817135639,9104,0.182425528764725
4599,20140817135657,7843,0.182425528764725
9081,20140817135718,9114,0.182425528764725
9472,20140817135738,9241,0.182425528764725
1292,20140817135742,3821,0.182425528764725
3900,20140817135755,9901,0.182425528764725
6015,20140817135800,537,0.182425528764725
9795,20140817135809,597,0.182425528764725
3772,20140817135810,10554,0.182425528764725
3993,20140817135840,6206,0.182425528764725
3123,20140817135847,8697,0.182425528764725
2135,20140817135855,11545,0.182425528764725
2789,20140817135855,2240,0.182425528764725
4187,20140817135909,10494,0.182425528764725
8589,20140817135921,6638,0.182425528764725
3243,20140817135932,4887,0.182425528764725
5874,20140817135938,10772,0.182425528764725
9627,20140817135947,915,0.182425528764725
1877,20140817140003,11812,0.182425528764725
9105,20140817140006,9496,0.182425528764725
1472,20140817140018,3180,0.182425528764725
6065,20140817140029,3295,0.182425528764725
2309,20140817140038,10610,0.182425528764725
5842,20140817140131,3072,0.182425528764725
1998,20140817140137,3727,0.182425528764725
5757,20140817140137,8829,0.182425528764725
772,20140817140201,9900,0.182425528764725
5481,20140817140211,9292,0.182425528764725
9725,20140817140225,5933,0.182425528764725
2468,20140817140230,3834,0.182425528764725
6711,20140817140231,10610,0.182425528764725
2290,20140817140232,3405,0.182425528764725
8213,20140817140243,9170,0.182425528764725
5212,20140817140300,10610,0.182425528764725
3751,20140817140319,5028,0.182425528764725
9382,20140817140325,11892,0.182425528764725
264,20140817140347,10534,0.182425528764725
823,20140817140459,10495,0.182425528764725
836,20140817140620,9175,0.182425528764725
1547,20140817140655,6472,0.182425528764725
4645,20140817140703,10610,0.182425528764725
8234,20140817140703,1019,0.182425528764725
8565,20140817140709,1994,0.182425528764725
8290,20140817140715,7996,0.182425528764725
783,20140817140751,3771,0.182425528764725
9740,20140817140754,10843,0.182425528764725
9334,20140817140816,7360,0.182425528764725
6015,20140817140827,10484,0.182425528764725
9032,20140817140833,9069,0.182425528764725
4605,20140817140841,9515,0.182425528764725
8887,20140817140852,10939,0.182425528764725
7345,20140817140853,9435,0.182425528764725
8065,20140817140903,7068,0.182425528764725
6308,20140817140926,4499,0.182425528764725
7320,20140817140956,9845,0.182425528764725
6320,20140817141006,7350,0.182425528764725
9476,20140817141028,6570,0.182425528764725
8586,20140817141030,11931,0.182425528764725
5303,20140817141031,10358,0.182425528764725
7380,20140817141059,9719,0.182425528764725
824,20140817141108,9006,0.182425528764725
877,20140817141108,293,0.182425528764725
6265,20140817141109,9069,0.182425528764725
538,20140817141132,9170,0.182425528764725
7530,20140817141138,26,0.182425528764725
6801,20140817141145,2114,0.182425528764725
2377,20140817141225,4449,0.182425528764725
5587,20140817141258,3842,0.182425528764725
7867,20140817141306,6523,0.182425528764725
7881,20140817141315,8976,0.182425528764725
7239,20140817141332,9159,0.182425528764725
1911,20140817141336,9298,0.182425528764725
155,20140817141338,10494,0.182425528764725
7365,20140817141344,9058,0.182425528764725
3427,20140817141350,10949,0.182425528764725
5294,20140817141403,10675,0.182425528764725
1925,20140817141415,8840,0.182425528764725
6178,20140817141422,9124,0.182425528764725
503,20140817141431,4933,0.182425528764725
6720,20140817141452,3293,0.182425528764725
3013,20140817141539,7360,0.182425528764725
2038,20140817141543,10534,0.182425528764725
7129,20140817141547,3744,0.182425528764725
802,20140817141552,9845,0.182425528764725
1183,20140817141613,9337,0.182425528764725
5231,20140817141627,6229,0.182425528764725
9240,20140817141659,4651,0.182425528764725
9709,20140817141734,9333,0.182425528764725
567,20140817141808,9496,0.182425528764725
7136,20140817141809,9151,0.182425528764725
5177,20140817141906,9086,0.182425528764725
3742,20140817141925,11565,0.182425528764725
4158,20140817141940,4606,0.182425528764725
6426,20140817142009,4309,0.182425528764725
4485,20140817142040,9333,0.182425528764725
6638,20140817142045,258,0.182425528764725
6871,20140817142113,3180,0.182425528764725
4520,20140817142125,7977,0.182425528764725
7431,20140817142131,10494,0.182425528764725
9161,20140817142149,1930,0.182425528764725
7833,20140817142154,11425,0.182425528764725
7649,20140817142216,9019,0.182425528764725
3217,20140817142225,10759,0.182425528764725
1591,20140817142317,5311,0.182425528764725
5558,20140817142323,8066,0.182425528764725
1056,20140817142329,3725,0.182425528764725
6845,20140817142337,3548,0.182425528764725
7163,20140817142344,7289,0.182425528764725
6886,20140817142426,10382,0.182425528764725
2995,20140817142428,11362,0.182425528764725
4778,20140817142442,3590,0.182425528764725
5340,20140817142446,6328,0.182425528764725
7558,20140817142454,9889,0.182425528764725
5825,20140817142457,6523,0.182425528764725
9318,20140817142514,5324,0.182425528764725
2429,20140817142517,4947,0.182425528764725
1641,20140817142526,1814,0.182425528764725
6176,20140817142550,9116,0.182425528764725
7712,20140817142608,6738,0.182425528764725
9853,20140817142653,8066,0.182425528764725
9688,20140817142658,11674,0.182425528764725
4897,20140817142706,5541,0.182425528764725
1740,20140817142727,5168,0.182425528764725
5694,20140817142729,11025,0.182425528764725
1467,20140817142732,9693,0.182425528764725
8895,20140817142740,5509,0.182425528764725
2472,20140817142803,9019,0.182425528764725
4790,20140817142826,3821,0.182425528764725
3832,20140817142828,9832,0.182425528764725
9339,20140817142845,9827,0.182425528764725
878,20140817142847,10444,0.182425528764725
4772,20140817142932,8764,0.182425528764725
3772,20140817143005,5208,0.182425528764725
6519,20140817143008,8723,0.182425528764725
5638,20140817143055,10791,0.182425528764725
8474,20140817143115,7102,0.182425528764725
9824,20140817143131,7350,0.182425528764725
1211,20140817143132,8766,0.182425528764725
446,20140817143133,553,0.182425528764725
4855,20140817143134,3501,0.182425528764725
7692,20140817143137,3737,0.182425528764725
5729,20140817143210,1930,0.182425528764725
9073,20140817143229,6638,0.182425528764725
5113,20140817143230,9270,0.182425528764725
9197,20140817143255,2021,0.182425528764725
1474,20140817143302,9116,0.182425528764725
7209,20140817143313,3836,0.182425528764725
6594,20140817143322,9057,0.182425528764725
8403,20140817143402,9151,0.182425528764725
3460,20140817143404,1156,0.182425528764725
8579,20140817143406,9647,0.182425528764725
935,20140817143421,9043,0.182425528764725
9921,20140817143433,3855,0.182425528764725
5368,20140817143533,9104,0.182425528764725
7146,20140817143533,4839,0.182425528764725
9834,20140817143547,11272,0.182425528764725
5485,20140817143551,3732,0.182425528764725
8699,20140817143624,26,0.182425528764725
265,20140817143626,8723,0.182425528764725
9042,20140817143638,5509,0.182425528764725
8593,20140817143643,9604,0.182425528764725
1391,20140817143644,3527,0.182425528764725
6307,20140817143647,10498,0.182425528764725
6230,20140817143700,9074,0.182425528764725
9744,20140817143709,9110,0.182425528764725
4796,20140817143710,1778,0.182425528764725
6516,20140817143756,9496,0.182425528764725
6275,20140817143817,4627,0.182425528764725
5791,20140817143830,3821,0.182425528764725
8199,20140817143834,553,0.182425528764725
2537,20140817143842,659,0.182425528764725
8582,20140817143900,11240,0.182425528764725
6081,20140817143902,6312,0.182425528764725
7940,20140817143903,9118,0.182425528764725
3091,20140817143914,8697,0.182425528764725
7227,20140817143934,9170,0.182425528764725
4054,20140817143935,9151,0.182425528764725
5678,20140817143943,3095,0.182425528764725
3295,20140817143956,9086,0.182425528764725
2844,20140817144000,8066,0.182425528764725
7848,20140817144009,3405,0.182425528764725
1559,20140817144028,9450,0.182425528764725
5234,20140817144052,3180,0.182425528764725
7325,20140817144059,558,0.182425528764725
7093,20140817144106,3821,0.182425528764725
2039,20140817144120,3821,0.182425528764725
6529,20140817144120,5039,0.182425528764725
7556,20140817144201,6638,0.182425528764725
3833,20140817144220,9845,0.182425528764725
2231,20140817144234,9151,0.182425528764725
927,20140817144235,10,0.182425528764725
2301,20140817144346,11512,0.182425528764725
5333,20140817144354,7935,0.182425528764725
8153,20140817144357,11362,0.182425528764725
6499,20140817144405,10444,0.182425528764725
4476,20140817144406,4987,0.182425528764725
320,20140817144447,10494,0.182425528764725
1904,20140817144520,8066,0.182425528764725
3241,20140817144549,5175,0.182425528764725
8071,20140817144637,6328,0.182425528764725
455,20140817144641,9147,0.182425528764725
879,20140817144653,6472,0.182425528764725
2815,20140817144658,8723,0.182425528764725
7533,20140817144702,7289,0.182425528764725
8280,20140817144704,4393,0.182425528764725
1267,20140817144721,4954,0.182425528764725
9071,20140817144730,9872,0.182425528764725
4995,20140817144835,3736,0.182425528764725
3431,20140817144853,9215,0.182425528764725
5830,20140817144908,3,0.182425528764725
6794,20140817144911,9332,0.182425528764725
3957,20140817144941,9225,0.182425528764725
4012,20140817144949,18,0.182425528764725
8753,20140817145026,9027,0.182425528764725
2049,20140817145050,5669,0.182425528764725
1399,20140817145051,9203,0.182425528764725
6579,20140817145112,3821,0.182425528764725
2553,20140817145116,8886,0.182425528764725
6254,20140817145119,11601,0.182425528764725
3092,20140817145127,9286,0.182425528764725
3293,20140817145201,8979,0.182425528764725
9811,20140817145207,11825,0.182425528764725
1435,20140817145241,9175,0.182425528764725
6336,20140817145259,3885,0.182425528764725
2407,20140817145332,5406,0.182425528764725
1385,20140817145401,9332,0.182425528764725
5583,20140817145413,5210,0.182425528764725
3855,20140817145414,8859,0.182425528764725
8684,20140817145431,6210,0.182425528764725
3439,20140817145439,3497,0.182425528764725
526,20140817145453,11018,0.182425528764725
4314,20140817145505,7786,0.182425528764725
5261,20140817145518,9270,0.182425528764725
7612,20140817145548,9020,0.182425528764725
6703,20140817145553,9171,0.182425528764725
4665,20140817145603,9026,0.182425528764725
8358,20140817145611,9222,0.182425528764725
8146,20140817145622,549,0.182425528764725
1150,20140817145623,9222,0.182425528764725
7742,20140817145632,3073,0.182425528764725
2364,20140817145651,9147,0.182425528764725
115,20140817145658,820,0.182425528764725
7406,20140817145659,9333,0.182425528764725
9698,20140817145712,4637,0.182425528764725
3061,20140817145727,7102,0.182425528764725
85,20140817145741,1019,0.182425528764725
1493,20140817145749,7102,0.182425528764725
7367,20140817145755,1822,0.182425528764725
2169,20140817145802,9332,0.182425528764725
7395,20140817145806,9325,0.182425528764725
6559,20140817145851,4449,0.182425528764725
5654,20140817145852,3527,0.182425528764725
9591,20140817145908,4499,0.182425528764725
729,20140817145910,1019,0.182425528764725
8011,20140817145915,9057,0.182425528764725
1375,20140817145929,5000,0.182425528764725
5110,20140817145933,11849,0.182425528764725
7944,20140817145939,9303,0.182425528764725
142,20140817145948,9118,0.182425528764725
4725,20140817150011,9332,0.182425528764725
4552,20140817150018,9130,0.182425528764725
2443,20140817150026,11932,0.182425528764725
9457,20140817150044,9027,0.182425528764725
7558,20140817150051,9889,0.182425528764725
6253,20140817150101,9151,0.182425528764725
8576,20140817150116,4884,0.182425528764725
5638,20140817150127,10939,0.182425528764725
3121,20140817150200,258,0.182425528764725
8515,20140817150205,9332,0.182425528764725
5703,20140817150206,11316,0.182425528764725
7451,20140817150236,5739,0.182425528764725
9708,20140817150245,10904,0.182425528764725
3366,20140817150256,5331,0.182425528764725
3718,20140817150315,9151,0.182425528764725
5037,20140817150315,10490,0.182425528764725
3239,20140817150344,1669,0.182425528764725
2774,20140817150441,8872,0.182425528764725
9354,20140817150444,1019,0.182425528764725
8803,20140817150455,820,0.182425528764725
5789,20140817150520,10382,0.182425528764725
842,20140817150556,6328,0.182425528764725
6889,20140817150612,9701,0.182425528764725
8917,20140817150619,7196,0.182425528764725
8454,20140817150620,1622,0.182425528764725
9842,20140817150620,4883,0.182425528764725
455,20140817150652,9147,0.182425528764725
5753,20140817150659,5042,0.182425528764725
2899,20140817150710,9222,0.182425528764725
3637,20140817150714,10677,0.182425528764725
147,20140817150735,4306,0.182425528764725
3106,20140817150812,9687,0.182425528764725
7497,20140817150814,9151,0.182425528764725
5761,20140817150825,9872,0.182425528764725
9673,20140817150833,5618,0.182425528764725
2942,20140817150837,4421,0.182425528764725
2401,20140817150849,7102,0.182425528764725
3511,20140817150908,3736,0.182425528764725
8612,20140817150914,9872,0.182425528764725
4252,20140817150945,1019,0.182425528764725
5771,20140817151001,8872,0.182425528764725
4605,20140817151003,9515,0.182425528764725
3308,20140817151045,9225,0.182425528764725
2221,20140817151046,9151,0.182425528764725
5997,20140817151051,9255,0.182425528764725
2597,20140817151056,9228,0.182425528764725
5757,20140817151110,9118,0.182425528764725
1194,20140817151111,3736,0.182425528764725
7850,20140817151111,9323,0.182425528764725
8198,20140817151120,9182,0.182425528764725
1021,20140817151139,4883,0.182425528764725
7625,20140817151202,9467,0.182425528764725
8423,20140817151242,8026,0.182425528764725
5855,20140817151251,9069,0.182425528764725
7894,20140817151257,7996,0.182425528764725
8354,20140817151324,3736,0.182425528764725
4553,20140817151347,9086,0.182425528764725
3243,20140817151349,7315,0.182425528764725
1765,20140817151407,3741,0.182425528764725
5183,20140817151416,5028,0.182425528764725
3736,20140817151435,9151,0.182425528764725
8565,20140817151449,9063,0.182425528764725
1472,20140817151453,1994,0.182425528764725
3234,20140817151504,5003,0.182425528764725
4683,20140817151516,7163,0.182425528764725
2202,20140817151522,9117,0.182425528764725
8407,20140817151538,4421,0.182425528764725
5874,20140817151546,10680,0.182425528764725
657,20140817151559,10494,0.182425528764725
7712,20140817151559,6763,0.182425528764725
2563,20140817151626,8998,0.182425528764725
6370,20140817151649,3405,0.182425528764725
2465,20140817151656,5257,0.182425528764725
1108,20140817151702,11050,0.182425528764725
9758,20140817151722,3836,0.182425528764725
8539,20140817151731,4967,0.182425528764725
7700,20140817151736,10939,0.182425528764725
3947,20140817151748,9323,0.182425528764725
2099,20140817151753,3074,0.182425528764725
7395,20140817151754,12,0.182425528764725
3673,20140817151803,11756,0.182425528764725
6411,20140817151813,9203,0.182425528764725
4487,20140817151817,4627,0.182425528764725
8292,20140817151819,1265,0.182425528764725
4618,20140817151833,7961,0.182425528764725
676,20140817151839,1019,0.182425528764725
3158,20140817151845,10580,0.182425528764725
2029,20140817151856,9124,0.182425528764725
702,20140817151859,782,0.182425528764725
7992,20140817151916,6670,0.182425528764725
1883,20140817151919,3025,0.182425528764725
4776,20140817152011,3826,0.182425528764725
8335,20140817152014,9063,0.182425528764725
8859,20140817152019,6274,0.182425528764725
8323,20140817152032,11189,0.182425528764725
9738,20140817152047,6274,0.182425528764725
9928,20140817152056,1019,0.182425528764725
3189,20140817152111,11825,0.182425528764725
5265,20140817152117,10843,0.182425528764725
7058,20140817152127,11601,0.182425528764725
4075,20140817152147,9270,0.182425528764725
37,20140817152211,974,0.182425528764725
7431,20140817152223,3836,0.182425528764725
6280,20140817152242,11764,0.182425528764725
8556,20140817152311,4460,0.182425528764725
4442,20140817152331,5733,0.182425528764725
3514,20140817152357,9020,0.182425528764725
4767,20140817152358,520,0.182425528764725
7596,20140817152450,7310,0.182425528764725
4606,20140817152524,8066,0.182425528764725
7314,20140817152524,4839,0.182425528764725
8086,20140817152544,5933,0.182425528764725
4722,20140817152554,4409,0.182425528764725
9544,20140817152603,11849,0.182425528764725
4301,20140817152616,6566,0.182425528764725
2679,20140817152621,6836,0.182425528764725
7230,20140817152732,8775,0.182425528764725
9874,20140817152747,10782,0.182425528764725
5583,20140817152757,5248,0.182425528764725
2766,20140817152830,9576,0.182425528764725
3027,20140817152844,6367,0.182425528764725
8522,20140817152859,1994,0.182425528764725
4589,20140817152902,3527,0.182425528764725
4873,20140817152907,6140,0.182425528764725
8216,20140817152927,9596,0.182425528764725
7048,20140817152931,11895,0.182425528764725
4052,20140817152935,8986,0.182425528764725
6261,20140817152954,4523,0.182425528764725
5384,20140817153021,9299,0.182425528764725
2939,20140817153030,10680,0.182425528764725
1726,20140817153039,4549,0.182425528764725
253,20140817153042,4440,0.182425528764725
176,20140817153118,9151,0.182425528764725
2320,20140817153125,9325,0.182425528764725
3803,20140817153209,9296,0.182425528764725
8839,20140817153216,9019,0.182425528764725
316,20140817153237,9006,0.182425528764725
6181,20140817153239,5714,0.182425528764725
1875,20140817153258,7350,0.182425528764725
8439,20140817153305,1869,0.182425528764725
6724,20140817153310,5800,0.182425528764725
9517,20140817153316,8822,0.182425528764725
5591,20140817153321,2382,0.182425528764725
6011,20140817153336,8066,0.182425528764725
9003,20140817153337,9139,0.182425528764725
3821,20140817153354,5028,0.182425528764725
1842,20140817153419,1019,0.182425528764725
1369,20140817153431,9323,0.182425528764725
708,20140817153433,8506,0.182425528764725
3852,20140817153434,26,0.182425528764725
3118,20140817153446,3527,0.182425528764725
5399,20140817153515,9006,0.182425528764725
2918,20140817153545,4549,0.182425528764725
8471,20140817153555,9832,0.182425528764725
5974,20140817153557,9872,0.182425528764725
7689,20140817153610,8066,0.182425528764725
1378,20140817153626,4753,0.182425528764725
7581,20140817153717,3821,0.182425528764725
3811,20140817153728,11376,0.182425528764725
5595,20140817153734,9328,0.182425528764725
7918,20140817153742,2021,0.182425528764725
1396,20140817153755,10949,0.182425528764725
9678,20140817153803,9573,0.182425528764725
9417,20140817153811,10610,0.182425528764725
2093,20140817153817,10680,0.182425528764725
6720,20140817153823,10490,0.182425528764725
5704,20140817153840,9647,0.182425528764725
6529,20140817153844,5933,0.182425528764725
5938,20140817153858,4631,0.182425528764725
821,20140817153954,974,0.182425528764725
6887,20140817154013,11674,0.182425528764725
8343,20140817154109,5487,0.182425528764725
972,20140817154217,293,0.182425528764725
7812,20140817154228,9006,0.182425528764725
6451,20140817154323,9119,0.182425528764725
1167,20140817154349,4449,0.182425528764725
1637,20140817154350,1864,0.182425528764725
9340,20140817154409,978,0.182425528764725
6866,20140817154417,8829,0.182425528764725
9627,20140817154524,915,0.182425528764725
2435,20140817154549,4985,0.182425528764725
3236,20140817154653,6328,0.182425528764725
149,20140817154659,4353,0.182425528764725
7055,20140817154659,10610,0.182425528764725
1098,20140817154700,5210,0.182425528764725
8182,20140817154713,7196,0.182425528764725
8924,20140817154731,7310,0.182425528764725
4547,20140817154737,9292,0.182425528764725
5134,20140817154815,11910,0.182425528764725
2242,20140817154845,8709,0.182425528764725
443,20140817154858,2114,0.182425528764725
879,20140817154910,6472,0.182425528764725
7708,20140817154913,9194,0.182425528764725
6437,20140817155001,9130,0.182425528764725
5225,20140817155005,7217,0.182425528764725
1517,20140817155107,2553,0.182425528764725
2729,20140817155116,9497,0.182425528764725
1402,20140817155147,3776,0.182425528764725
9853,20140817155242,9251,0.182425528764725
3557,20140817155255,9845,0.182425528764725
1443,20140817155259,3842,0.182425528764725
2502,20140817155308,9272,0.182425528764725
2485,20140817155323,7924,0.182425528764725
722,20140817155327,10874,0.182425528764725
6106,20140817155329,9182,0.182425528764725
8696,20140817155329,5257,0.182425528764725
4092,20140817155337,6274,0.182425528764725
8913,20140817155412,11011,0.182425528764725
2422,20140817155418,1693,0.182425528764725
4624,20140817155422,4883,0.182425528764725
1545,20140817155446,708,0.182425528764725
7531,20140817155446,2114,0.182425528764725
7997,20140817155515,4486,0.182425528764725
5594,20140817155522,9225,0.182425528764725
2708,20140817155536,11849,0.182425528764725
8685,20140817155539,6638,0.182425528764725
5488,20140817155542,7977,0.182425528764725
1746,20140817155607,4393,0.182425528764725
5963,20140817155615,3427,0.182425528764725
3810,20140817155621,3836,0.182425528764725
834,20140817155622,1845,0.182425528764725
4385,20140817155622,5033,0.182425528764725
5145,20140817155645,9143,0.182425528764725
9110,20140817155717,4437,0.182425528764725
2132,20140817155732,9124,0.182425528764725
4939,20140817155808,537,0.182425528764725
8234,20140817155810,1019,0.182425528764725
9927,20140817155823,9195,0.182425528764725
8843,20140817155829,10610,0.182425528764725
6166,20140817155837,416,0.182425528764725
6076,20140817155909,9182,0.182425528764725
1780,20140817155912,9772,0.182425528764725
7520,20140817155914,9118,0.182425528764725
526,20140817155918,11018,0.182425528764725
9112,20140817155926,11240,0.182425528764725
615,20140817155938,11565,0.182425528764725
6755,20140817155940,3073,0.182425528764725
8681,20140817155951,9651,0.182425528764725
4463,20140817155959,9467,0.182425528764725
9907,20140817160001,4862,0.182425528764725
4754,20140817160008,9012,0.182425528764725
956,20140817160012,9333,0.182425528764725
6130,20140817160036,18,0.182425528764725
4085,20140817160047,10975,0.182425528764725
9443,20140817160058,3744,0.182425528764725
7988,20140817160111,4416,0.182425528764725
9469,20140817160117,9323,0.182425528764725
5972,20140817160119,9332,0.182425528764725
8132,20140817160152,5134,0.182425528764725
5591,20140817160153,9849,0.182425528764725
5128,20140817160217,9303,0.182425528764725
3782,20140817160226,10677,0.182425528764725
2919,20140817160248,7068,0.182425528764725
2025,20140817160302,9872,0.182425528764725
5577,20140817160305,9159,0.182425528764725
659,20140817160321,10494,0.182425528764725
9122,20140817160326,3180,0.182425528764725
9043,20140817160342,9325,0.182425528764725
2097,20140817160348,8010,0.182425528764725
8795,20140817160405,9845,0.182425528764725
7986,20140817160415,8066,0.182425528764725
3906,20140817160423,8998,0.182425528764725
4629,20140817160425,3736,0.182425528764725
3439,20140817160443,3527,0.182425528764725
1335,20140817160452,9222,0.182425528764725
1431,20140817160503,4851,0.182425528764725
4822,20140817160523,3180,0.182425528764725
4890,20140817160523,9604,0.182425528764725
8233,20140817160555,9337,0.182425528764725
5888,20140817160605,915,0.182425528764725
1042,20140817160611,9135,0.182425528764725
1821,20140817160615,9657,0.182425528764725
2364,20140817160622,9147,0.182425528764725
2125,20140817160720,10759,0.182425528764725
6022,20140817160722,3427,0.182425528764725
6419,20140817160732,9286,0.182425528764725
960,20140817160816,6472,0.182425528764725
9314,20140817160818,661,0.182425528764725
2899,20140817160824,9222,0.182425528764725
5977,20140817160826,1622,0.182425528764725
6437,20140817160847,9130,0.182425528764725
6304,20140817160930,10451,0.182425528764725
3849,20140817160952,9325,0.182425528764725
5300,20140817161002,258,0.182425528764725
2443,20140817161019,11196,0.182425528764725
147,20140817161123,4306,0.182425528764725
9134,20140817161128,11756,0.182425528764725
6430,20140817161151,10480,0.182425528764725
6898,20140817161203,4631,0.182425528764725
2827,20140817161204,9900,0.182425528764725
3371,20140817161254,1019,0.182425528764725
3457,20140817161307,1019,0.182425528764725
9494,20140817161307,9027,0.182425528764725
2774,20140817161321,8872,0.182425528764725
7415,20140817161324,8846,0.182425528764725
952,20140817161325,10782,0.182425528764725
5584,20140817161326,9328,0.182425528764725
1328,20140817161329,10759,0.182425528764725
1483,20140817161335,5406,0.182425528764725
7963,20140817161345,7494,0.182425528764725
2995,20140817161408,7196,0.182425528764725
737,20140817161420,5175,0.182425528764725
8890,20140817161451,4637,0.182425528764725
3380,20140817161457,4306,0.182425528764725
8556,20140817161511,4499,0.182425528764725
7853,20140817161532,7125,0.182425528764725
5327,20140817161534,11535,0.182425528764725
4785,20140817161538,9057,0.182425528764725
1447,20140817161543,8993,0.182425528764725
6887,20140817161557,11601,0.182425528764725
8014,20140817161607,9889,0.182425528764725
3123,20140817161612,8697,0.182425528764725
2683,20140817161640,1669,0.182425528764725
1807,20140817161647,782,0.182425528764725
8671,20140817161650,6638,0.182425528764725
9293,20140817161652,8972,0.182425528764725
3603,20140817161655,5210,0.182425528764725
8503,20140817161708,11535,0.182425528764725
5986,20140817161715,11756,0.182425528764725
1418,20140817161754,10986,0.182425528764725
751,20140817161755,9328,0.182425528764725
4870,20140817161803,9225,0.182425528764725
4298,20140817161813,9687,0.182425528764725
2514,20140817161817,8000,0.182425528764725
6339,20140817161817,7510,0.182425528764725
4030,20140817161818,3590,0.182425528764725
4537,20140817161848,9448,0.182425528764725
2325,20140817161852,9151,0.182425528764725
3608,20140817161909,4306,0.182425528764725
3300,20140817161912,4876,0.182425528764725
4970,20140817161912,3405,0.182425528764725
5586,20140817161913,9174,0.182425528764725
7359,20140817161918,6206,0.182425528764725
7158,20140817162001,7786,0.182425528764725
2063,20140817162005,9222,0.182425528764725
1095,20140817162007,9175,0.182425528764725
6182,20140817162016,11849,0.182425528764725
8915,20140817162156,11449,0.182425528764725
5761,20140817162218,9872,0.182425528764725
5883,20140817162229,7510,0.182425528764725
5430,20140817162232,9225,0.182425528764725
3277,20140817162245,30,0.182425528764725
7607,20140817162252,4839,0.182425528764725
1639,20140817162259,4437,0.182425528764725
2492,20140817162311,26,0.182425528764725
6406,20140817162339,3073,0.182425528764725
1331,20140817162410,9211,0.182425528764725
2253,20140817162423,11764,0.182425528764725
7727,20140817162442,3497,0.182425528764725
7953,20140817162459,9151,0.182425528764725
5997,20140817162506,5168,0.182425528764725
8772,20140817162510,9151,0.182425528764725
9183,20140817162553,3732,0.182425528764725
3600,20140817162616,1019,0.182425528764725
8619,20140817162619,9130,0.182425528764725
3803,20140817162635,9296,0.182425528764725
8366,20140817162653,9189,0.182425528764725
4623,20140817162707,5099,0.182425528764725
4797,20140817162712,10501,0.182425528764725
9410,20140817162730,7310,0.182425528764725
273,20140817162739,3590,0.182425528764725
8498,20140817162744,9019,0.182425528764725
1765,20140817162831,3741,0.182425528764725
6630,20140817162916,3,0.182425528764725
9534,20140817162937,3072,0.182425528764725
4605,20140817162938,9515,0.182425528764725
6752,20140817162947,10494,0.182425528764725
5974,20140817163003,9872,0.182425528764725
3796,20140817163022,9251,0.182425528764725
8684,20140817163033,6274,0.182425528764725
9467,20140817163034,648,0.182425528764725
639,20140817163045,11535,0.182425528764725
5155,20140817163105,9194,0.182425528764725
1476,20140817163114,4631,0.182425528764725
4921,20140817163114,9328,0.182425528764725
4677,20140817163126,9104,0.182425528764725
5057,20140817163129,9159,0.182425528764725
4753,20140817163138,11189,0.182425528764725
8115,20140817163207,9687,0.182425528764725
8335,20140817163216,9323,0.182425528764725
8099,20140817163232,7996,0.182425528764725
5928,20140817163319,648,0.182425528764725
5937,20140817163322,11512,0.182425528764725
1560,20140817163328,9203,0.182425528764725
6622,20140817163342,3137,0.182425528764725
7551,20140817163406,11535,0.182425528764725
4250,20140817163435,8829,0.182425528764725
1449,20140817163449,9289,0.182425528764725
3903,20140817163453,8463,0.182425528764725
9457,20140817163459,9201,0.182425528764725
6756,20140817163514,9448,0.182425528764725
7338,20140817163516,7932,0.182425528764725
8270,20140817163517,10720,0.182425528764725
3957,20140817163536,10494,0.182425528764725
6785,20140817163714,889,0.182425528764725
2624,20140817163721,9015,0.182425528764725
8242,20140817163728,3028,0.182425528764725
4012,20140817163729,9151,0.182425528764725
6032,20140817163742,10541,0.182425528764725
4247,20140817163756,4876,0.182425528764725
6012,20140817163822,10485,0.182425528764725
3642,20140817163835,5851,0.182425528764725
7641,20140817163845,10975,0.182425528764725
7883,20140817163851,1019,0.182425528764725
9190,20140817163900,782,0.182425528764725
4729,20140817163905,9104,0.182425528764725
1715,20140817163914,9332,0.182425528764725
5772,20140817163927,1156,0.182425528764725
617,20140817163945,3058,0.182425528764725
4829,20140817163948,11535,0.182425528764725
8999,20140817163959,9006,0.182425528764725
2320,20140817164020,9325,0.182425528764725
2104,20140817164058,1156,0.182425528764725
2219,20140817164124,3074,0.182425528764725
7921,20140817164143,9259,0.182425528764725
7322,20140817164210,9214,0.182425528764725
7383,20140817164227,1857,0.182425528764725
264,20140817164235,10574,0.182425528764725
775,20140817164235,806,0.182425528764725
294,20140817164305,8944,0.182425528764725
634,20140817164309,1930,0.182425528764725
8597,20140817164318,9855,0.182425528764725
9620,20140817164329,9467,0.182425528764725
5384,20140817164331,9286,0.182425528764725
7918,20140817164354,2021,0.182425528764725
7235,20140817164357,3536,0.182425528764725
7913,20140817164402,4393,0.182425528764725
1666,20140817164413,9175,0.182425528764725
6275,20140817164423,5924,0.182425528764725
8557,20140817164429,520,0.182425528764725
531,20140817164443,9222,0.182425528764725
7696,20140817164455,11039,0.182425528764725
3692,20140817164504,9203,0.182425528764725
5571,20140817164507,9027,0.182425528764725
