"userid","shopid","arrTime"
5158,6229,20140817111211
9452,1846,20140817111219
2542,1668,20140817111235
4936,9124,20140817111255
1779,7231,20140817111257
3553,7951,20140817111305
1988,5175,20140817111322
5154,10498,20140817111326
3213,5042,20140817111349
840,18,20140817111350
599,558,20140817111405
3891,11895,20140817111408
8580,9647,20140817111436
3261,5541,20140817111450
4024,5786,20140817111517
9187,11764,20140817111521
9711,11910,20140817111551
9617,9332,20140817111611
1813,9710,20140817111615
329,1019,20140817111621
5778,6638,20140817111621
85,2114,20140817111622
1763,9519,20140817111637
8446,4446,20140817111637
296,6670,20140817111642
8444,9519,20140817111644
4350,11438,20140817111650
932,9104,20140817111651
8846,9222,20140817111703
2244,9175,20140817111706
1186,10408,20140817111707
7217,553,20140817111723
4876,5040,20140817111817
9120,9006,20140817111830
6621,7068,20140817111835
7395,3024,20140817111839
9789,1689,20140817111841
2246,708,20140817111856
1909,10372,20140817111904
2256,11849,20140817111929
733,3846,20140817111941
6531,8993,20140817111950
5138,10999,20140817111952
8254,9299,20140817112003
3264,7360,20140817112036
3749,11035,20140817112036
8452,9203,20140817112040
4485,9255,20140817112044
4629,3736,20140817112104
8570,4966,20140817112136
7982,11849,20140817112150
1870,3737,20140817112155
4720,11438,20140817112159
2764,1930,20140817112200
3676,11895,20140817112211
67,7950,20140817112224
5088,1689,20140817112227
6697,2134,20140817112231
8349,537,20140817112253
6461,9296,20140817112307
9494,4947,20140817112335
4709,9012,20140817112403
2162,5099,20140817112432
6127,1980,20140817112437
6047,3736,20140817112441
489,11843,20140817112450
1654,9119,20140817112452
3268,5939,20140817112519
1338,3775,20140817112523
8684,6274,20140817112528
6011,8066,20140817112642
8213,9270,20140817112657
1880,734,20140817112712
8124,3017,20140817112750
3040,7196,20140817112755
9871,3776,20140817112757
1300,7196,20140817112758
5630,974,20140817112816
1519,4234,20140817112817
2580,10831,20140817112820
6559,9151,20140817112822
8824,9203,20140817112828
1389,11,20140817112849
1363,9333,20140817112858
2629,4627,20140817112901
898,6140,20140817112910
6947,1693,20140817112920
1512,7068,20140817112925
3168,1930,20140817112929
729,1019,20140817113003
9260,3795,20140817113048
2467,6140,20140817113049
8089,9118,20140817113214
5469,10457,20140817113228
8545,10610,20140817113255
2477,4549,20140817113302
8938,6638,20140817113331
1292,3821,20140817113338
1586,1622,20140817113338
4034,10490,20140817113400
526,5834,20140817113421
6775,7303,20140817113425
7413,9872,20140817113432
2548,2114,20140817113501
1316,1669,20140817113542
2223,763,20140817113543
7833,9270,20140817113549
1008,9063,20140817113623
1303,9102,20140817113646
2041,9165,20140817113656
9241,3427,20140817113708
7749,3405,20140817113713
2965,7310,20140817113742
6237,10791,20140817113749
6044,9203,20140817113829
4438,3737,20140817113855
6676,3,20140817113913
2812,4309,20140817113927
8607,8993,20140817113931
4819,11506,20140817113946
9604,10610,20140817114000
2145,9958,20140817114008
7828,101,20140817114013
60,9332,20140817114029
2586,3365,20140817114030
5512,9176,20140817114057
1742,10680,20140817114114
2301,11696,20140817114124
293,7996,20140817114149
5581,9225,20140817114229
3636,9159,20140817114249
6356,5405,20140817114251
9842,4883,20140817114303
3975,9270,20140817114308
4621,4306,20140817114352
6342,10490,20140817114400
1402,9079,20140817114421
3427,5733,20140817114432
3011,9292,20140817114444
5303,10358,20140817114459
7533,549,20140817114509
3446,5210,20140817114533
2356,9303,20140817114558
257,4309,20140817114620
3800,553,20140817114621
7151,9063,20140817114623
3304,10494,20140817114638
4047,782,20140817114653
2025,9832,20140817114701
2230,9889,20140817114728
5305,2001,20140817114730
8673,9211,20140817114739
1624,11565,20140817114744
4992,9020,20140817114802
7542,8058,20140817114802
4061,9147,20140817114810
255,1156,20140817114846
5284,9151,20140817114848
5789,10382,20140817114907
2948,6472,20140817114927
9051,4393,20140817114933
2014,9467,20140817115003
2434,4306,20140817115004
7569,9922,20140817115012
4167,9922,20140817115014
4081,2134,20140817115052
6662,3405,20140817115126
6268,6274,20140817115147
3596,5099,20140817115208
3618,9214,20140817115214
3076,9194,20140817115241
7418,1864,20140817115316
9318,10554,20140817115322
8909,9123,20140817115358
5220,8066,20140817115403
1696,10610,20140817115407
6191,9573,20140817115412
2264,1722,20140817115422
7835,11217,20140817115432
9855,8944,20140817115513
9436,6206,20140817115516
9274,9116,20140817115559
5437,9029,20140817115626
6593,9012,20140817115636
8917,7102,20140817115637
1704,4883,20140817115711
3797,649,20140817115716
9944,5099,20140817115723
3734,9901,20140817115726
3212,10498,20140817115752
6649,558,20140817115805
6095,11565,20140817115827
9839,7935,20140817115836
3123,8697,20140817115837
7581,9312,20140817115844
9487,553,20140817115950
1947,9027,20140817120002
9930,9015,20140817120021
7412,3536,20140817120023
4712,10610,20140817120039
2412,10770,20140817120046
6240,3771,20140817120049
2649,9151,20140817120114
7547,9723,20140817120116
4,3024,20140817120137
9797,9057,20140817120146
5929,9171,20140817120151
3655,3821,20140817120255
6288,9562,20140817120305
1233,9194,20140817120333
475,527,20140817120337
6621,7068,20140817120347
5184,18,20140817120401
909,8931,20140817120416
5753,5042,20140817120417
538,9057,20140817120424
2758,9043,20140817120449
5022,6140,20140817120530
775,806,20140817120537
3200,782,20140817120551
1081,7974,20140817120618
510,10922,20140817120629
8205,8506,20140817120647
5078,4998,20140817120653
3376,3725,20140817120658
4267,7896,20140817120719
8726,10922,20140817120720
1156,3180,20140817120746
4675,9051,20140817120756
4548,9576,20140817120758
9338,3,20140817120802
6748,3146,20140817120812
1936,5264,20140817120845
5438,9165,20140817120849
3274,7996,20140817120928
529,9124,20140817120942
2812,9069,20140817121004
9183,9116,20140817121015
1698,9203,20140817121025
542,1994,20140817121106
7397,9064,20140817121107
4040,5324,20140817121128
737,5175,20140817121132
3688,9151,20140817121139
621,9112,20140817121145
2509,26,20140817121155
486,11,20140817121156
3004,9170,20140817121201
3817,9015,20140817121248
8897,4851,20140817121249
5256,6638,20140817121310
6124,11894,20140817121348
2674,9875,20140817121406
8153,5015,20140817121416
4820,4437,20140817121421
7497,9151,20140817121423
7889,9069,20140817121431
3801,553,20140817121532
8929,10510,20140817121542
3080,7786,20140817121603
8917,11892,20140817121604
2604,9064,20140817121633
7209,5028,20140817121639
699,3536,20140817121648
4318,4839,20140817121711
5403,9086,20140817121713
1131,5208,20140817121730
1356,4883,20140817121738
4170,1019,20140817121740
2925,9072,20140817121755
4995,3736,20140817121758
4852,1980,20140817121812
7711,10382,20140817121819
9748,9647,20140817121819
5635,9069,20140817121836
5827,7068,20140817121908
3614,4359,20140817121914
6441,6638,20140817121923
1672,9303,20140817122001
1832,9049,20140817122011
9062,9170,20140817122020
46,1668,20140817122044
4848,9573,20140817122059
8718,9203,20140817122111
2575,11449,20140817122113
6452,7068,20140817122125
9944,5099,20140817122259
6461,10759,20140817122329
9293,8972,20140817122348
797,9001,20140817122358
1435,9175,20140817122425
5693,527,20140817122425
4700,3073,20140817122435
1949,3501,20140817122446
7806,10510,20140817122458
4000,6638,20140817122522
164,9900,20140817122531
1854,10495,20140817122554
1742,10680,20140817122630
5820,8979,20140817122638
5379,3855,20140817122648
6436,8066,20140817122731
6011,8066,20140817122735
455,9147,20140817122741
6301,11756,20140817122757
5368,9104,20140817122813
7548,1784,20140817122820
6210,10541,20140817122841
5880,26,20140817122846
3932,9072,20140817122908
3404,1019,20140817122909
9286,5264,20140817122919
6956,11518,20140817122923
6431,6638,20140817122957
7054,11,20140817123007
4688,4631,20140817123012
5419,11894,20140817123038
9627,915,20140817123045
3891,11895,20140817123152
3513,3180,20140817123202
8387,11437,20140817123223
5654,711,20140817123226
51,661,20140817123253
2312,5028,20140817123257
9798,3180,20140817123414
2267,9928,20140817123424
3846,18,20140817123445
8731,7935,20140817123454
3852,7315,20140817123509
410,3725,20140817123556
878,1778,20140817123625
9130,18,20140817123631
5159,4449,20140817123637
2309,10610,20140817123741
181,9913,20140817123758
9334,9573,20140817123801
3116,1019,20140817123809
879,11559,20140817123817
4686,3771,20140817123821
3721,9225,20140817123839
7530,7946,20140817123912
4744,9170,20140817123939
1049,9723,20140817123942
6955,9194,20140817124031
7525,9332,20140817124114
8278,9119,20140817124248
2163,2114,20140817124302
258,11603,20140817124314
4709,558,20140817124327
2270,5324,20140817124343
8132,5134,20140817124356
7097,5025,20140817124456
8505,4440,20140817124529
1443,527,20140817124550
6985,7360,20140817124608
1618,9030,20140817124611
9161,1930,20140817124628
3101,10494,20140817124632
6861,3736,20140817124634
2186,5331,20140817124635
5230,9827,20140817124700
721,3732,20140817124703
823,9147,20140817124707
8700,11449,20140817124709
6422,8872,20140817124713
5877,9189,20140817124741
1341,3405,20140817124809
9051,4393,20140817124816
8247,8954,20140817124830
3199,7303,20140817124838
5426,9124,20140817124848
9093,6157,20140817124853
8014,9889,20140817124859
5660,4306,20140817124915
5690,6206,20140817124915
7260,9124,20140817124920
3989,3821,20140817124923
8130,9072,20140817124937
5077,9006,20140817125015
1303,10498,20140817125054
9138,9323,20140817125100
8924,7310,20140817125159
1512,7231,20140817125203
5808,3821,20140817125203
5246,10675,20140817125231
9725,10495,20140817125239
5531,11535,20140817125254
3024,9170,20140817125308
453,4952,20140817125329
5874,5417,20140817125334
3203,3771,20140817125401
5937,11764,20140817125409
6499,1147,20140817125410
3772,5208,20140817125428
8161,4409,20140817125432
6150,9855,20140817125502
1695,10999,20140817125506
4990,3771,20140817125512
77,9657,20140817125529
8386,1060,20140817125529
3946,9159,20140817125541
8583,11535,20140817125546
5907,8723,20140817125600
8093,7330,20140817125603
8518,9065,20140817125606
964,9496,20140817125615
6426,4306,20140817125621
7828,101,20140817125625
3310,3073,20140817125632
2887,11316,20140817125649
7838,26,20140817125733
9441,6427,20140817125745
1474,9214,20140817125807
1515,9020,20140817125811
7751,9170,20140817125839
7771,9218,20140817125849
313,1822,20140817125855
8978,2155,20140817125902
2984,11535,20140817125931
9430,3803,20140817125935
8107,882,20140817130032
4434,9171,20140817130058
7881,3781,20140817130119
2432,9151,20140817130126
8014,9889,20140817130141
2812,5040,20140817130146
2266,8944,20140817130206
484,11748,20140817130218
8093,7330,20140817130240
3404,1019,20140817130241
142,8822,20140817130243
337,6206,20140817130249
9853,8066,20140817130337
6461,5422,20140817130350
7158,7786,20140817130353
272,9845,20140817130355
4547,3821,20140817130440
3560,763,20140817130443
147,4306,20140817130445
3343,1930,20140817130501
4014,9174,20140817130506
4206,9151,20140817130518
512,11825,20140817130519
3933,9647,20140817130537
1866,4947,20140817130538
9286,10510,20140817130554
636,5406,20140817130602
1958,9089,20140817130634
9572,9223,20140817130638
4715,5099,20140817130639
6702,9096,20140817130643
657,9151,20140817130715
9876,9104,20140817130721
7791,9079,20140817130738
1345,9064,20140817130804
4768,3725,20140817130820
8542,782,20140817130827
4664,4876,20140817130939
1062,1019,20140817130944
8763,7924,20140817131014
2995,3771,20140817131026
2360,9328,20140817131055
9770,1930,20140817131124
1988,10610,20140817131150
6436,9791,20140817131256
9887,11425,20140817131309
3432,9922,20140817131310
9840,10498,20140817131314
9838,5168,20140817131329
77,9657,20140817131438
7697,5541,20140817131523
2051,11849,20140817131634
928,9328,20140817131637
2672,7996,20140817131653
5820,4848,20140817131657
1924,7303,20140817131713
6301,6472,20140817131715
5213,5836,20140817131723
1976,9020,20140817131724
419,3028,20140817131745
3618,3771,20140817131759
6879,9669,20140817131827
2604,9289,20140817131906
8096,1019,20140817131925
2867,6157,20140817131929
1632,11850,20140817132012
9898,9296,20140817132015
9720,8066,20140817132017
1822,7068,20140817132022
7217,553,20140817132039
6529,9148,20140817132048
8485,258,20140817132119
790,10510,20140817132123
3831,9117,20140817132129
2247,4917,20140817132157
5738,9035,20140817132159
1382,9273,20140817132206
2524,4631,20140817132208
1335,9027,20140817132212
8354,4409,20140817132243
2912,2114,20140817132254
6859,9435,20140817132319
5249,9901,20140817132422
5545,1980,20140817132430
2244,9332,20140817132431
797,9001,20140817132511
8366,9791,20140817132544
4922,3771,20140817132549
7262,11895,20140817132604
6987,4876,20140817132642
9755,3427,20140817132644
7992,7149,20140817132715
7569,9922,20140817132717
7118,11894,20140817132758
7093,3827,20140817132810
8192,4421,20140817132811
2527,8058,20140817132817
2281,8723,20140817132818
1634,11025,20140817132829
4029,9292,20140817132854
65,3536,20140817132855
7833,9258,20140817132917
7519,4440,20140817132920
886,5933,20140817132932
6110,6763,20140817132955
7955,9027,20140817132959
7150,11535,20140817133010
4674,9203,20140817133025
7096,10759,20140817133042
9470,9124,20140817133052
8968,8058,20140817133102
9383,11438,20140817133123
3810,3836,20140817133144
7048,11895,20140817133209
7877,3736,20140817133220
155,3180,20140817133222
4012,9604,20140817133225
7346,6202,20140817133232
6544,7301,20140817133337
1880,734,20140817133338
3519,1019,20140817133341
8656,9086,20140817133343
4875,9719,20140817133409
8546,9687,20140817133453
9697,3864,20140817133506
8718,9064,20140817133507
2109,11756,20140817133520
5461,10775,20140817133540
440,5210,20140817133553
842,6140,20140817133617
6572,3405,20140817133628
9833,11018,20140817133639
258,11603,20140817133656
9608,8709,20140817133659
5301,1019,20140817133709
4581,18,20140817133722
964,9496,20140817133723
9073,11506,20140817133734
3501,9020,20140817133739
5892,10656,20140817133801
7438,10677,20140817133822
7135,9116,20140817133834
5581,11425,20140817133858
7977,9143,20140817134004
344,10610,20140817134024
1803,8979,20140817134029
6621,7068,20140817134058
4754,9063,20140817134134
5993,9687,20140817134142
8418,1832,20140817134147
8143,3427,20140817134159
1470,8899,20140817134208
1049,9723,20140817134211
2320,9325,20140817134214
290,9222,20140817134237
242,3803,20140817134242
2312,9104,20140817134247
6053,9123,20140817134247
8740,3727,20140817134330
8403,648,20140817134349
2496,9119,20140817134402
6584,9096,20140817134415
4624,4883,20140817134418
5234,8964,20140817134424
2942,4421,20140817134444
2181,7977,20140817134523
9071,9901,20140817134530
5303,10358,20140817134644
5152,9151,20140817134645
8175,4967,20140817134710
8157,4610,20140817134727
9900,9873,20140817134727
2736,8842,20140817134756
538,648,20140817134812
5417,3137,20140817134823
5745,11859,20140817134846
3147,9450,20140817134854
3912,6472,20140817134935
1715,9332,20140817135005
9197,9151,20140817135023
6122,9116,20140817135037
608,1156,20140817135105
3720,4940,20140817135113
3440,3405,20140817135146
1792,9149,20140817135217
6499,1101,20140817135229
178,4909,20140817135232
4996,9074,20140817135238
6886,10382,20140817135250
4573,9519,20140817135300
5256,6523,20140817135348
6717,10634,20140817135351
9445,11764,20140817135352
4876,5040,20140817135400
918,7303,20140817135401
8576,3736,20140817135418
1673,9845,20140817135445
3165,10494,20140817135517
661,9151,20140817135522
2472,4937,20140817135548
1565,9020,20140817135607
3613,18,20140817135632
4016,9104,20140817135639
4599,7843,20140817135657
9081,9114,20140817135718
9472,9241,20140817135738
1292,3821,20140817135742
3900,9901,20140817135755
6015,537,20140817135800
9795,597,20140817135809
3772,10554,20140817135810
3993,6206,20140817135840
3123,8697,20140817135847
2135,11545,20140817135855
2789,2240,20140817135855
4187,10494,20140817135909
8589,6638,20140817135921
3243,4887,20140817135932
5874,10772,20140817135938
9627,915,20140817135947
1877,11812,20140817140003
9105,9496,20140817140006
1472,3180,20140817140018
6065,3295,20140817140029
2309,10610,20140817140038
5842,3072,20140817140131
1998,3727,20140817140137
5757,8829,20140817140137
772,9900,20140817140201
5481,9292,20140817140211
9725,5933,20140817140225
2468,3834,20140817140230
6711,10610,20140817140231
2290,3405,20140817140232
8213,9170,20140817140243
5212,10610,20140817140300
3751,5028,20140817140319
9382,11892,20140817140325
264,10534,20140817140347
823,10495,20140817140459
836,9175,20140817140620
1547,6472,20140817140655
4645,10610,20140817140703
8234,1019,20140817140703
8565,1994,20140817140709
8290,7996,20140817140715
783,3771,20140817140751
9740,10843,20140817140754
9334,7360,20140817140816
6015,10484,20140817140827
9032,9069,20140817140833
4605,9515,20140817140841
8887,10939,20140817140852
7345,9435,20140817140853
8065,7068,20140817140903
6308,4499,20140817140926
7320,9845,20140817140956
6320,7350,20140817141006
9476,6570,20140817141028
8586,11931,20140817141030
5303,10358,20140817141031
7380,9719,20140817141059
824,9006,20140817141108
877,293,20140817141108
6265,9069,20140817141109
538,9170,20140817141132
7530,26,20140817141138
6801,2114,20140817141145
2377,4449,20140817141225
5587,3842,20140817141258
7867,6523,20140817141306
7881,8976,20140817141315
7239,9159,20140817141332
1911,9298,20140817141336
155,10494,20140817141338
7365,9058,20140817141344
3427,10949,20140817141350
5294,10675,20140817141403
1925,8840,20140817141415
6178,9124,20140817141422
503,4933,20140817141431
6720,3293,20140817141452
3013,7360,20140817141539
2038,10534,20140817141543
7129,3744,20140817141547
802,9845,20140817141552
1183,9337,20140817141613
5231,6229,20140817141627
9240,4651,20140817141659
9709,9333,20140817141734
567,9496,20140817141808
7136,9151,20140817141809
5177,9086,20140817141906
3742,11565,20140817141925
4158,4606,20140817141940
6426,4309,20140817142009
4485,9333,20140817142040
6638,258,20140817142045
6871,3180,20140817142113
4520,7977,20140817142125
7431,10494,20140817142131
9161,1930,20140817142149
7833,11425,20140817142154
7649,9019,20140817142216
3217,10759,20140817142225
1591,5311,20140817142317
5558,8066,20140817142323
1056,3725,20140817142329
6845,3548,20140817142337
7163,7289,20140817142344
6886,10382,20140817142426
2995,11362,20140817142428
4778,3590,20140817142442
5340,6328,20140817142446
7558,9889,20140817142454
5825,6523,20140817142457
9318,5324,20140817142514
2429,4947,20140817142517
1641,1814,20140817142526
6176,9116,20140817142550
7712,6738,20140817142608
9853,8066,20140817142653
9688,11674,20140817142658
4897,5541,20140817142706
1740,5168,20140817142727
5694,11025,20140817142729
1467,9693,20140817142732
8895,5509,20140817142740
2472,9019,20140817142803
4790,3821,20140817142826
3832,9832,20140817142828
9339,9827,20140817142845
878,10444,20140817142847
4772,8764,20140817142932
3772,5208,20140817143005
6519,8723,20140817143008
5638,10791,20140817143055
8474,7102,20140817143115
9824,7350,20140817143131
1211,8766,20140817143132
446,553,20140817143133
4855,3501,20140817143134
7692,3737,20140817143137
5729,1930,20140817143210
9073,6638,20140817143229
5113,9270,20140817143230
9197,2021,20140817143255
1474,9116,20140817143302
7209,3836,20140817143313
6594,9057,20140817143322
8403,9151,20140817143402
3460,1156,20140817143404
8579,9647,20140817143406
935,9043,20140817143421
9921,3855,20140817143433
5368,9104,20140817143533
7146,4839,20140817143533
9834,11272,20140817143547
5485,3732,20140817143551
8699,26,20140817143624
265,8723,20140817143626
9042,5509,20140817143638
8593,9604,20140817143643
1391,3527,20140817143644
6307,10498,20140817143647
6230,9074,20140817143700
9744,9110,20140817143709
4796,1778,20140817143710
6516,9496,20140817143756
6275,4627,20140817143817
5791,3821,20140817143830
8199,553,20140817143834
2537,659,20140817143842
8582,11240,20140817143900
6081,6312,20140817143902
7940,9118,20140817143903
3091,8697,20140817143914
7227,9170,20140817143934
4054,9151,20140817143935
5678,3095,20140817143943
3295,9086,20140817143956
2844,8066,20140817144000
7848,3405,20140817144009
1559,9450,20140817144028
5234,3180,20140817144052
7325,558,20140817144059
7093,3821,20140817144106
2039,3821,20140817144120
6529,5039,20140817144120
7556,6638,20140817144201
3833,9845,20140817144220
2231,9151,20140817144234
927,10,20140817144235
2301,11512,20140817144346
5333,7935,20140817144354
8153,11362,20140817144357
6499,10444,20140817144405
4476,4987,20140817144406
320,10494,20140817144447
1904,8066,20140817144520
3241,5175,20140817144549
8071,6328,20140817144637
455,9147,20140817144641
879,6472,20140817144653
2815,8723,20140817144658
7533,7289,20140817144702
8280,4393,20140817144704
1267,4954,20140817144721
9071,9872,20140817144730
4995,3736,20140817144835
3431,9215,20140817144853
5830,3,20140817144908
6794,9332,20140817144911
3957,9225,20140817144941
4012,18,20140817144949
8753,9027,20140817145026
2049,5669,20140817145050
1399,9203,20140817145051
6579,3821,20140817145112
2553,8886,20140817145116
6254,11601,20140817145119
3092,9286,20140817145127
3293,8979,20140817145201
9811,11825,20140817145207
1435,9175,20140817145241
6336,3885,20140817145259
2407,5406,20140817145332
1385,9332,20140817145401
5583,5210,20140817145413
3855,8859,20140817145414
8684,6210,20140817145431
3439,3497,20140817145439
526,11018,20140817145453
4314,7786,20140817145505
5261,9270,20140817145518
7612,9020,20140817145548
6703,9171,20140817145553
4665,9026,20140817145603
8358,9222,20140817145611
8146,549,20140817145622
1150,9222,20140817145623
7742,3073,20140817145632
2364,9147,20140817145651
115,820,20140817145658
7406,9333,20140817145659
9698,4637,20140817145712
3061,7102,20140817145727
85,1019,20140817145741
1493,7102,20140817145749
7367,1822,20140817145755
2169,9332,20140817145802
7395,9325,20140817145806
6559,4449,20140817145851
5654,3527,20140817145852
9591,4499,20140817145908
729,1019,20140817145910
8011,9057,20140817145915
1375,5000,20140817145929
5110,11849,20140817145933
7944,9303,20140817145939
142,9118,20140817145948
4725,9332,20140817150011
4552,9130,20140817150018
2443,11932,20140817150026
9457,9027,20140817150044
7558,9889,20140817150051
6253,9151,20140817150101
8576,4884,20140817150116
5638,10939,20140817150127
3121,258,20140817150200
8515,9332,20140817150205
5703,11316,20140817150206
7451,5739,20140817150236
9708,10904,20140817150245
3366,5331,20140817150256
3718,9151,20140817150315
5037,10490,20140817150315
3239,1669,20140817150344
2774,8872,20140817150441
9354,1019,20140817150444
8803,820,20140817150455
5789,10382,20140817150520
842,6328,20140817150556
6889,9701,20140817150612
8917,7196,20140817150619
8454,1622,20140817150620
9842,4883,20140817150620
455,9147,20140817150652
5753,5042,20140817150659
2899,9222,20140817150710
3637,10677,20140817150714
147,4306,20140817150735
3106,9687,20140817150812
7497,9151,20140817150814
5761,9872,20140817150825
9673,5618,20140817150833
2942,4421,20140817150837
2401,7102,20140817150849
3511,3736,20140817150908
8612,9872,20140817150914
4252,1019,20140817150945
5771,8872,20140817151001
4605,9515,20140817151003
3308,9225,20140817151045
2221,9151,20140817151046
5997,9255,20140817151051
2597,9228,20140817151056
5757,9118,20140817151110
1194,3736,20140817151111
7850,9323,20140817151111
8198,9182,20140817151120
1021,4883,20140817151139
7625,9467,20140817151202
8423,8026,20140817151242
5855,9069,20140817151251
7894,7996,20140817151257
8354,3736,20140817151324
4553,9086,20140817151347
3243,7315,20140817151349
1765,3741,20140817151407
5183,5028,20140817151416
3736,9151,20140817151435
8565,9063,20140817151449
1472,1994,20140817151453
3234,5003,20140817151504
4683,7163,20140817151516
2202,9117,20140817151522
8407,4421,20140817151538
5874,10680,20140817151546
657,10494,20140817151559
7712,6763,20140817151559
2563,8998,20140817151626
6370,3405,20140817151649
2465,5257,20140817151656
1108,11050,20140817151702
9758,3836,20140817151722
8539,4967,20140817151731
7700,10939,20140817151736
3947,9323,20140817151748
2099,3074,20140817151753
7395,12,20140817151754
3673,11756,20140817151803
6411,9203,20140817151813
4487,4627,20140817151817
8292,1265,20140817151819
4618,7961,20140817151833
676,1019,20140817151839
3158,10580,20140817151845
2029,9124,20140817151856
702,782,20140817151859
7992,6670,20140817151916
1883,3025,20140817151919
4776,3826,20140817152011
8335,9063,20140817152014
8859,6274,20140817152019
8323,11189,20140817152032
9738,6274,20140817152047
9928,1019,20140817152056
3189,11825,20140817152111
5265,10843,20140817152117
7058,11601,20140817152127
4075,9270,20140817152147
37,974,20140817152211
7431,3836,20140817152223
6280,11764,20140817152242
8556,4460,20140817152311
4442,5733,20140817152331
3514,9020,20140817152357
4767,520,20140817152358
7596,7310,20140817152450
4606,8066,20140817152524
7314,4839,20140817152524
8086,5933,20140817152544
4722,4409,20140817152554
9544,11849,20140817152603
4301,6566,20140817152616
2679,6836,20140817152621
7230,8775,20140817152732
9874,10782,20140817152747
5583,5248,20140817152757
2766,9576,20140817152830
3027,6367,20140817152844
8522,1994,20140817152859
4589,3527,20140817152902
4873,6140,20140817152907
8216,9596,20140817152927
7048,11895,20140817152931
4052,8986,20140817152935
6261,4523,20140817152954
5384,9299,20140817153021
2939,10680,20140817153030
1726,4549,20140817153039
253,4440,20140817153042
176,9151,20140817153118
2320,9325,20140817153125
3803,9296,20140817153209
8839,9019,20140817153216
316,9006,20140817153237
6181,5714,20140817153239
1875,7350,20140817153258
8439,1869,20140817153305
6724,5800,20140817153310
9517,8822,20140817153316
5591,2382,20140817153321
6011,8066,20140817153336
9003,9139,20140817153337
3821,5028,20140817153354
1842,1019,20140817153419
1369,9323,20140817153431
708,8506,20140817153433
3852,26,20140817153434
3118,3527,20140817153446
5399,9006,20140817153515
2918,4549,20140817153545
8471,9832,20140817153555
5974,9872,20140817153557
7689,8066,20140817153610
1378,4753,20140817153626
7581,3821,20140817153717
3811,11376,20140817153728
5595,9328,20140817153734
7918,2021,20140817153742
1396,10949,20140817153755
9678,9573,20140817153803
9417,10610,20140817153811
2093,10680,20140817153817
6720,10490,20140817153823
5704,9647,20140817153840
6529,5933,20140817153844
5938,4631,20140817153858
821,974,20140817153954
6887,11674,20140817154013
8343,5487,20140817154109
972,293,20140817154217
7812,9006,20140817154228
6451,9119,20140817154323
1167,4449,20140817154349
1637,1864,20140817154350
9340,978,20140817154409
6866,8829,20140817154417
9627,915,20140817154524
2435,4985,20140817154549
3236,6328,20140817154653
149,4353,20140817154659
7055,10610,20140817154659
1098,5210,20140817154700
8182,7196,20140817154713
8924,7310,20140817154731
4547,9292,20140817154737
5134,11910,20140817154815
2242,8709,20140817154845
443,2114,20140817154858
879,6472,20140817154910
7708,9194,20140817154913
6437,9130,20140817155001
5225,7217,20140817155005
1517,2553,20140817155107
2729,9497,20140817155116
1402,3776,20140817155147
9853,9251,20140817155242
3557,9845,20140817155255
1443,3842,20140817155259
2502,9272,20140817155308
2485,7924,20140817155323
722,10874,20140817155327
6106,9182,20140817155329
8696,5257,20140817155329
4092,6274,20140817155337
8913,11011,20140817155412
2422,1693,20140817155418
4624,4883,20140817155422
1545,708,20140817155446
7531,2114,20140817155446
7997,4486,20140817155515
5594,9225,20140817155522
2708,11849,20140817155536
8685,6638,20140817155539
5488,7977,20140817155542
1746,4393,20140817155607
5963,3427,20140817155615
3810,3836,20140817155621
834,1845,20140817155622
4385,5033,20140817155622
5145,9143,20140817155645
9110,4437,20140817155717
2132,9124,20140817155732
4939,537,20140817155808
8234,1019,20140817155810
9927,9195,20140817155823
8843,10610,20140817155829
6166,416,20140817155837
6076,9182,20140817155909
1780,9772,20140817155912
7520,9118,20140817155914
526,11018,20140817155918
9112,11240,20140817155926
615,11565,20140817155938
6755,3073,20140817155940
8681,9651,20140817155951
4463,9467,20140817155959
9907,4862,20140817160001
4754,9012,20140817160008
956,9333,20140817160012
6130,18,20140817160036
4085,10975,20140817160047
9443,3744,20140817160058
7988,4416,20140817160111
9469,9323,20140817160117
5972,9332,20140817160119
8132,5134,20140817160152
5591,9849,20140817160153
5128,9303,20140817160217
3782,10677,20140817160226
2919,7068,20140817160248
2025,9872,20140817160302
5577,9159,20140817160305
659,10494,20140817160321
9122,3180,20140817160326
9043,9325,20140817160342
2097,8010,20140817160348
8795,9845,20140817160405
7986,8066,20140817160415
3906,8998,20140817160423
4629,3736,20140817160425
3439,3527,20140817160443
1335,9222,20140817160452
1431,4851,20140817160503
4822,3180,20140817160523
4890,9604,20140817160523
8233,9337,20140817160555
5888,915,20140817160605
1042,9135,20140817160611
1821,9657,20140817160615
2364,9147,20140817160622
2125,10759,20140817160720
6022,3427,20140817160722
6419,9286,20140817160732
960,6472,20140817160816
9314,661,20140817160818
2899,9222,20140817160824
5977,1622,20140817160826
6437,9130,20140817160847
6304,10451,20140817160930
3849,9325,20140817160952
5300,258,20140817161002
2443,11196,20140817161019
147,4306,20140817161123
9134,11756,20140817161128
6430,10480,20140817161151
6898,4631,20140817161203
2827,9900,20140817161204
3371,1019,20140817161254
3457,1019,20140817161307
9494,9027,20140817161307
2774,8872,20140817161321
7415,8846,20140817161324
952,10782,20140817161325
5584,9328,20140817161326
1328,10759,20140817161329
1483,5406,20140817161335
7963,7494,20140817161345
2995,7196,20140817161408
