"","userid","arrTime","shopid","test_pro"
"4703",1991,20140811175842,3790,0.00827209465205669
"4704",8662,20140811153907,6638,0.00826768670231104
"4705",1235,20140811153051,11843,0.00824392680078745
"4706",1408,20140811134311,11438,0.00823337212204933
"4707",1728,20140817173314,3771,0.0082310950383544
"4708",7697,20140817131523,10657,0.00821186788380146
"4709",6410,20140817193511,8822,0.0081802187487483
"4710",6237,20140817113749,5602,0.008143475279212
"4711",7276,20140811165646,9235,0.00813725311309099
"4712",3594,20140811121135,4756,0.00813719164580107
"4713",3048,20140811112814,4631,0.0081337708979845
"4714",3158,20140817151845,5144,0.00811073742806911
"4715",6962,20140811174828,7967,0.00810879655182362
"4716",2144,20140817192301,11759,0.00808247923851013
"4717",7847,20140811125446,3339,0.00806420389562845
"4718",8107,20140817130032,882,0.00805590394884348
"4719",9110,20140817155717,4916,0.00802739150822163
"4720",3581,20140817100749,4851,0.00799361895769835
"4721",4790,20140817142826,4916,0.00791530776768923
"4722",2172,20140811123425,3834,0.00790521595627069
"4723",7489,20140817102103,9333,0.0078988941386342
"4724",3772,20140817143005,10628,0.00788161903619766
"4725",1229,20140811120338,8992,0.00785930175334215
"4726",2099,20140817151753,3074,0.00784940645098686
"4727",2185,20140811185341,9165,0.00782991945743561
"4728",7628,20140811160141,4955,0.00782572384923697
"4729",4683,20140817174552,7155,0.00778442854061723
"4730",3711,20140817102930,5742,0.00777935469523072
"4731",5324,20140817172526,9303,0.00777197908610106
"4732",6529,20140817144120,4981,0.00774912117049098
"4733",8437,20140811135813,9255,0.00772318057715893
"4734",5006,20140811193509,3755,0.00771586457267404
"4735",1885,20140817180843,1864,0.00771430227905512
"4736",918,20140817191250,10490,0.007709467317909
"4737",932,20140811113637,7941,0.0077093574218452
"4738",6426,20140811113531,9159,0.00770056433975697
"4739",2682,20140817171237,4482,0.00769832031801343
"4740",7419,20140817105442,3850,0.00769815267995
"4741",5145,20140811120638,9132,0.00769273471087217
"4742",4573,20140817135300,3074,0.0076871239580214
"4743",6120,20140811193715,3790,0.00768706202507019
"4744",2063,20140817162005,9222,0.00768570136278868
"4745",8071,20140817144637,6270,0.00768196443095803
"4746",1402,20140817155147,4829,0.00765832234174013
"4747",7876,20140811175803,3864,0.00764266168698668
"4748",7093,20140811143351,10484,0.00763857318088412
"4749",6571,20140817181812,9067,0.00762340286746621
"4750",7918,20140817164354,3279,0.00761746754869819
"4751",1370,20140811113017,9051,0.00760914850980043
"4752",6210,20140817122841,11640,0.00760477874428034
"4753",6848,20140811193836,11219,0.00755832158029079
"4754",1359,20140811101812,9277,0.007552997674793
"4755",5412,20140811181320,3146,0.00754866236820817
"4756",1440,20140811124339,5851,0.00752267194911838
"4757",209,20140817165427,9175,0.00750732282176614
"4758",1296,20140811165145,4631,0.00749811949208379
"4759",5245,20140817170422,7942,0.00749645475298166
"4760",6120,20140817181150,5034,0.00749329430982471
"4761",183,20140811121626,10490,0.00746577605605125
"4762",8587,20140811150716,3171,0.00745793245732784
"4763",1944,20140811115434,9303,0.00745697505772114
"4764",1209,20140811160108,9149,0.00745109468698502
"4765",8839,20140817153216,7918,0.00744795985519886
"4766",192,20140811175210,3864,0.0074464906938374
"4767",6935,20140811193541,9219,0.00741860130801797
"4768",122,20140811112342,4916,0.00741714145988226
"4769",500,20140811180232,4916,0.00735180638730526
"4770",1631,20140817182357,3497,0.00733447913080454
"4771",2122,20140811191159,8506,0.00732523668557405
"4772",7383,20140811151303,9567,0.0073035592213273
"4773",7499,20140811154458,4962,0.007303552236408
"4774",4744,20140811113150,3783,0.00729464879259467
"4775",6867,20140811134223,1930,0.00729407230392098
"4776",722,20140817155327,5736,0.00728587666526437
"4777",7989,20140811151841,10408,0.00727607076987624
"4778",8345,20140811103208,9139,0.00727310264483094
"4779",1108,20140817151702,11010,0.00727215595543385
"4780",9457,20140817163459,9201,0.00725148292258382
"4781",3875,20140811114950,3836,0.00724798208102584
"4782",8609,20140811165642,61,0.00724547076970339
"4783",6593,20140817115636,9266,0.00722614116966724
"4784",7612,20140811141927,9096,0.00722043123096228
"4785",7933,20140811152820,8988,0.00721661746501923
"4786",5104,20140817100915,9182,0.00721566798165441
"4787",3128,20140811103259,9043,0.00721049075946212
"4788",5778,20140811134722,7141,0.00720719434320927
"4789",5757,20140817140137,1632,0.00718660932034254
"4790",7224,20140817100423,7350,0.00717315543442965
"4791",8270,20140817163517,10720,0.00716319913044572
"4792",1869,20140811114628,4962,0.0071468548849225
"4793",1385,20140811114530,11425,0.00712355971336365
"4794",7507,20140811183307,8980,0.00709580676630139
"4795",3305,20140811153935,8860,0.00709292478859425
"4796",8688,20140817193045,9015,0.00706095946952701
"4797",4729,20140811141642,3808,0.00705196196213365
"4798",1853,20140811121826,9858,0.00701789325103164
"4799",8523,20140811143943,9669,0.00701582711189985
"4800",7617,20140811145713,3864,0.00701292091980577
"4801",3655,20140817120255,4937,0.00697975652292371
"4802",4709,20140817112403,3773,0.00697021186351776
"4803",8474,20140811172639,6566,0.00695489486679435
"4804",2617,20140811170449,4978,0.0069365780800581
"4805",7917,20140811172823,8703,0.00692399637773633
"4806",900,20140811173838,4359,0.00692090857774019
"4807",7459,20140811105459,4983,0.00691893883049488
"4808",3606,20140817192711,7141,0.00691629247739911
"4809",9517,20140811122205,8822,0.00691021280363202
"4810",7401,20140811170021,7155,0.00685169687494636
"4811",371,20140817184908,5042,0.00684256199747324
"4812",7188,20140811112456,9090,0.0068352329544723
"4813",3710,20140811170523,9020,0.00683377962559462
"4814",628,20140817182800,5034,0.00683179264888167
"4815",8285,20140811150401,5342,0.00681098876520991
"4816",6228,20140811143230,6135,0.00680988514795899
"4817",5874,20140817125334,5571,0.00680884998291731
"4818",6701,20140817102417,9096,0.00678881257772446
"4819",975,20140811150213,11438,0.00678429380059242
"4820",615,20140817155938,7266,0.00674653891474009
"4821",9105,20140811144524,3127,0.00674130441620946
"4822",5834,20140811175156,7163,0.00673092575743794
"4823",3598,20140811111106,11640,0.00672601442784071
"4824",7638,20140811175027,7921,0.00671789981424809
"4825",1355,20140811171306,10490,0.0067105470225215
"4826",4120,20140811103449,9121,0.00670029502362013
"4827",5845,20140817180503,4925,0.00668737571686506
"4828",6622,20140817105730,3137,0.00667815515771508
"4829",2939,20140817153030,5417,0.0066662528552115
"4830",3810,20140811132054,10494,0.00663664424791932
"4831",5695,20140811150605,4983,0.00662925792858005
"4832",2003,20140817173134,1019,0.00661770580336452
"4833",5787,20140811165613,10528,0.00661600101739168
"4834",1875,20140817164550,9116,0.00660934438928962
"4835",8032,20140811141322,9096,0.00660488149151206
"4836",2407,20140817171605,5406,0.0066028512082994
"4837",2451,20140811111329,3109,0.00658919429406524
"4838",2059,20140811104059,9333,0.00657803891226649
"4839",1639,20140817162259,3782,0.00657487707212567
"4840",4729,20140811184044,7893,0.00657098134979606
"4841",3212,20140811193742,3791,0.00655836286023259
"4842",9054,20140811162050,648,0.00654764706268907
"4843",5583,20140817152757,5248,0.00654068682342768
"4844",1349,20140811102438,9849,0.00652923528105021
"4845",9298,20140811151450,4937,0.00652743875980377
"4846",484,20140811103923,6445,0.0065215234644711
"4847",2496,20140817134402,9119,0.00651713460683823
"4848",8671,20140817161650,7130,0.00648933602496982
"4849",6953,20140811141428,9149,0.00648854346945882
"4850",6009,20140817185809,8697,0.00648270500823855
"4851",4772,20140817142932,8842,0.00647473149001598
"4852",7523,20140811145124,10490,0.00647178990766406
"4853",4390,20140811135731,3146,0.00646934378892183
"4854",3814,20140811123444,4987,0.00646819546818733
"4855",2114,20140811110808,10501,0.00646080495789647
"4856",3588,20140811135845,5742,0.00642928760498762
"4857",4875,20140817172145,3232,0.006429105065763
"4858",3636,20140817114249,9159,0.00642907386645675
"4859",1081,20140817120618,7914,0.00641153240576386
"4860",2826,20140811162257,9020,0.00640701688826084
"4861",9673,20140817175409,10886,0.00640650745481253
"4862",3548,20140817175251,9015,0.00640155235305429
"4863",2563,20140817151626,8998,0.00638152658939362
"4864",8190,20140811145525,9258,0.00637347949668765
"4865",1674,20140811142211,9089,0.00634408416226506
"4866",5911,20140811143752,9263,0.00634204596281052
"4867",6406,20140811144018,9435,0.0063364296220243
"4868",8595,20140811135922,9193,0.00633333483710885
"4869",8078,20140811171026,11506,0.00632245419546962
"4870",8870,20140811181215,9118,0.00631817150861025
"4871",1637,20140811161127,1749,0.0063180816359818
"4872",5581,20140817114229,3857,0.00631626509130001
"4873",3213,20140811142823,3788,0.00631189672276378
"4874",7481,20140817111023,648,0.00628963997587562
"4875",2590,20140811181033,9292,0.00628383085131645
"4876",3501,20140817133739,9296,0.00625233026221395
"4877",9143,20140817170411,3847,0.00625211093574762
"4878",3203,20140817125401,3771,0.00621779449284077
"4879",8121,20140811114155,4994,0.00621148897334933
"4880",8570,20140817112136,7959,0.00621119793504477
"4881",604,20140811151509,10482,0.00619168719276786
"4882",5501,20140811114427,9255,0.00618076976388693
"4883",1443,20140817155259,7924,0.00616815267130733
"4884",615,20140811101746,7068,0.00615553231909871
"4885",1779,20140811163116,7244,0.00615410599857569
"4886",2264,20140817115422,1794,0.00615374743938446
"4887",7847,20140811175856,3339,0.00613752799108624
"4888",6115,20140811171600,4325,0.00613577384501696
"4889",7873,20140811154015,9617,0.00613271305337548
"4890",7386,20140817101515,3790,0.00611869990825653
"4891",158,20140817174018,4916,0.00610541878268123
"4892",5188,20140811113931,9652,0.0061028148047626
"4893",5637,20140811151906,9273,0.00609931396320462
"4894",7518,20140811110233,9124,0.00607852218672633
"4895",1399,20140817145051,9235,0.00607695197686553
"4896",3957,20140817163536,10494,0.0060751810669899
"4897",91,20140811123702,4994,0.00606960663571954
"4898",8726,20140817120720,5736,0.00606763642281294
"4899",2778,20140811154656,9596,0.00605852389708161
"4900",649,20140811181618,10501,0.00603279052302241
"4901",1902,20140811174739,9241,0.00603206967934966
"4902",6942,20140811134128,4862,0.00601809145882726
"4903",3412,20140811164140,9855,0.00601413054391742
"4904",6968,20140811101049,4862,0.00600867718458176
"4905",929,20140817104913,537,0.00600149342790246
"4906",8565,20140817140709,1994,0.00600080797448754
"4907",5780,20140811140255,3148,0.00596954300999641
"4908",1080,20140817184436,11308,0.00596430758014321
"4909",9194,20140811113513,9027,0.00593170756474137
"4910",1447,20140817161543,9124,0.00592961069196463
"4911",8035,20140817104907,7287,0.00592192215844989
"4912",8707,20140817185258,9261,0.0059182601980865
"4913",9581,20140811131513,9213,0.00591814238578081
"4914",2199,20140817172919,9132,0.00590237509459257
"4915",9236,20140817173631,10490,0.00587328430265188
"4916",8922,20140811105842,515,0.00586583605036139
"4917",134,20140811175923,11289,0.00585638685151935
"4918",972,20140817181902,8888,0.00584950856864452
"4919",3368,20140811111116,9019,0.00584274111315608
"4920",8212,20140811140042,10494,0.00584212876856327
"4921",2912,20140811151615,8860,0.00582762621343136
"4922",8449,20140811164923,3074,0.00581460958346725
"4923",3789,20140811181729,5311,0.00581394275650382
"4924",2829,20140817194615,4962,0.00580645585432649
"4925",7502,20140811170053,3885,0.00579404644668102
"4926",2836,20140817181121,7921,0.0057632103562355
"4927",1300,20140817112758,6507,0.00576044851914048
"4928",8292,20140817151819,1281,0.00575972488150001
"4929",8571,20140811133202,9151,0.00574951572343707
"4930",9907,20140817160001,4862,0.00573409721255302
"4931",8233,20140817160555,9337,0.00570996105670929
"4932",8718,20140817122111,9235,0.00568265141919255
"4933",9522,20140811110350,10490,0.0056794136762619
"4934",2835,20140811111611,3790,0.00566358072683215
"4935",4494,20140817190458,9096,0.00565263256430626
"4936",2719,20140811100217,4971,0.00565015384927392
"4937",1906,20140817180315,9089,0.00564917083829641
"4938",9081,20140817135718,9263,0.00563898822292686
"4939",2502,20140811131840,9166,0.00563250808045268
"4940",678,20140811122757,4933,0.00560894049704075
"4941",6461,20140817102226,4921,0.00560885015875101
"4942",188,20140811135733,9666,0.00556141370907426
"4943",3125,20140817180022,10974,0.00553488917648792
"4944",5276,20140811105008,11759,0.00552659900858998
"4945",6448,20140811130632,7360,0.00552382925525308
"4946",1345,20140811115132,3792,0.0055166776292026
"4947",8660,20140817104939,1994,0.00549710495397449
"4948",4587,20140811131615,11027,0.00549254240468144
"4949",1914,20140811104648,4975,0.00549004506319761
"4950",6452,20140817122125,7068,0.00548415165394545
"4951",4932,20140811135106,9068,0.00546340784057975
"4952",4014,20140811130626,9219,0.00544352550059557
"4953",8212,20140811165308,520,0.00542996590957046
"4954",9444,20140811114544,6570,0.00542241521179676
"4955",9334,20140817123801,9553,0.00542192440479994
"4956",2178,20140811111841,8870,0.00541997049003839
"4957",6949,20140811122419,9020,0.00539862876757979
"4958",3266,20140811120234,8860,0.00539710558950901
"4959",6879,20140811103523,3817,0.00538913812488317
"4960",6393,20140811101234,4902,0.00538183329626918
"4961",2219,20140817164124,1857,0.00538077158853412
"4962",3391,20140811103852,3789,0.00538024865090847
"4963",7648,20140811195453,1784,0.00537972757592797
"4964",8342,20140811111953,1689,0.00537794223055243
"4965",7860,20140817172543,10922,0.00537256570532918
"4966",2443,20140817161019,11849,0.00536924134939909
"4967",5732,20140811144953,11714,0.00536581501364708
"4968",6230,20140817143700,7967,0.00536126922816038
"4969",4754,20140817160008,3773,0.00531975692138076
"4970",5591,20140817153321,3427,0.00531603908166289
"4971",4044,20140811155310,5042,0.00530876219272614
"4972",8358,20140817145611,9222,0.00530585460364819
"4973",8933,20140811114157,9207,0.00528981303796172
"4974",5809,20140811144701,9170,0.00528120109811425
"4975",878,20140817123625,7722,0.00527860410511494
"4976",2647,20140811174909,3249,0.00527248345315456
"4977",7522,20140811133304,9241,0.00525866681709886
"4978",4132,20140811102953,5982,0.00524779781699181
"4979",878,20140817142847,10444,0.00524538103491068
"4980",1183,20140817183929,8992,0.00521525228396058
"4981",3243,20140817151349,7315,0.00521027995273471
"4982",6771,20140811181615,5264,0.00520895514637232
"4983",6844,20140811105406,3830,0.00519161857664585
"4984",8080,20140811113051,3164,0.00516709126532078
"4985",3721,20140817123839,3761,0.00516668939962983
"4986",3751,20140811184107,8986,0.00515077030286193
"4987",5583,20140817145413,5210,0.00512461364269257
"4988",5561,20140811114443,10441,0.005112424492836
"4989",8917,20140817121604,6599,0.005108249373734
"4990",4355,20140817173936,9483,0.00508047081530094
"4991",3366,20140817150256,5331,0.00506178243085742
"4992",9348,20140811185010,3731,0.00506177498027682
"4993",7129,20140817141547,535,0.00505689997226
"4994",1911,20140817182437,3858,0.00505484454333782
"4995",9789,20140811172550,1668,0.00502527039498091
"4996",4878,20140817105843,6662,0.00501718278974295
"4997",6638,20140811150132,782,0.00499246874824166
"4998",7312,20140811114852,3497,0.00498184654861689
"4999",6594,20140817143322,9057,0.00497178267687559
"5000",7611,20140811135839,9174,0.00495125958696008
"5001",206,20140811165934,9140,0.00494277430698276
"5002",8364,20140811101923,3739,0.00494190910831094
"5003",1690,20140817102440,9143,0.00488053075969219
"5004",8418,20140817194648,3146,0.00487291952595115
"5005",9725,20140817140225,6038,0.00486146658658981
"5006",4164,20140817180323,889,0.00484394747763872
"5007",715,20140817100801,9006,0.00483283260837197
"5008",8681,20140811104352,9235,0.00483275251463056
"5009",7495,20140811163800,9096,0.00483197765424848
"5010",4301,20140811123421,9089,0.00481903506442904
"5011",6280,20140817152242,6157,0.00475593795999885
"5012",3470,20140811173352,8842,0.00475071556866169
"5013",1961,20140811170116,11640,0.00473507912829518
"5014",2661,20140811130248,9219,0.00473381392657757
"5015",4999,20140811125459,9467,0.0047276308760047
"5016",6857,20140811112245,4916,0.0047229016199708
"5017",8730,20140811113228,4623,0.00472130114212632
"5018",2560,20140817173417,7276,0.00470757065340877
"5019",8210,20140817110052,9250,0.0046826358884573
"5020",8917,20140817150619,7182,0.00467601744458079
"5021",6012,20140817163822,9126,0.00465883687138557
"5022",4079,20140811165649,9170,0.00464565493166447
"5023",1476,20140817163114,4671,0.00464004836976528
"5024",7401,20140811161554,6670,0.0046173520386219
"5025",8018,20140811162833,4607,0.00460985908284783
"5026",8796,20140811165351,3864,0.00460703717544675
"5027",2484,20140811175804,1156,0.0045945243909955
"5028",4615,20140811160234,3339,0.004589659627527
"5029",7834,20140811170505,5497,0.00458060391247272
"5030",178,20140811140240,9318,0.00457598175853491
"5031",326,20140811102111,4937,0.0045757619664073
"5032",6284,20140811104218,9,0.00456760730594397
"5033",3957,20140811131040,10494,0.00456389924511313
"5034",503,20140817141431,5034,0.00455995416268706
"5035",4318,20140817121711,3882,0.00455213617533445
"5036",5591,20140817160153,9952,0.00454441364854574
"5037",9834,20140817143547,5982,0.00452876929193735
"5038",3229,20140811175127,3110,0.00452761724591255
"5039",5213,20140811122359,5264,0.00452367309480906
"5040",589,20140811183527,11289,0.00452164839953184
"5041",7612,20140817145548,7273,0.00452085863798857
"5042",7967,20140811102915,9006,0.00451099360361695
"5043",303,20140811143400,520,0.00449879420921206
"5044",8487,20140811150259,648,0.00448153773322701
"5045",1958,20140817130634,9089,0.00445819087326527
"5046",5377,20140817101920,10494,0.00444532511755824
"5047",657,20140811173102,9151,0.00443449756130576
"5048",4029,20140817132854,10503,0.00438442407175899
"5049",3810,20140817103811,10494,0.00438190205022693
"5050",5738,20140817132159,7987,0.00437568407505751
"5051",7881,20140817165808,9,0.00437413062900305
"5052",3568,20140811180857,7956,0.00436463998630643
"5053",3751,20140811135645,857,0.00436182925477624
"5054",266,20140811183610,1765,0.00431904522702098
"5055",6544,20140817133337,9089,0.00430875131860375
"5056",7672,20140811143607,3209,0.00429867766797543
"5057",3975,20140817114308,9270,0.00429391674697399
"5058",8316,20140811141515,7924,0.00429247785359621
"5059",3894,20140817185708,664,0.00428475812077522
"5060",6223,20140811135414,10677,0.00427373172715306
"5061",8565,20140817151449,4962,0.00425872625783086
"5062",2604,20140817121633,9064,0.00425654882565141
"5063",3494,20140817181429,6065,0.00424234848469496
"5064",538,20140811110219,3739,0.00423966441303492
"5065",8641,20140817185632,9693,0.00423666974529624
"5066",1150,20140817145623,9222,0.00422639492899179
"5067",4768,20140811134242,9174,0.00422458909451962
"5068",3401,20140811151652,3755,0.00422434415668249
"5069",3917,20140811140350,9572,0.00422402145341039
"5070",9729,20140811162419,9467,0.00422292854636908
"5071",9944,20140817122259,5099,0.00421302672475576
"5072",3280,20140811125405,5331,0.00421178247779608
"5073",6980,20140811182507,7360,0.0042036110535264
"5074",7637,20140817175817,4994,0.0041888658888638
"5075",6676,20140811114745,11,0.00416772626340389
"5076",7899,20140811122026,9217,0.00415415642783046
"5077",3789,20140811145511,5342,0.00414757709950209
"5078",7481,20140817105701,9337,0.00414484040811658
"5079",1034,20140817110627,4850,0.00412546470761299
"5080",8977,20140817191832,11572,0.00412284256890416
"5081",4164,20140817194831,1632,0.00412278575822711
"5082",8492,20140817110820,3724,0.0041067823767662
"5083",3438,20140811172240,7095,0.004098080098629
"5084",3460,20140817143404,1156,0.00409204745665193
"5085",7493,20140817182934,262,0.00408919947221875
"5086",8323,20140811104037,7163,0.00408155610784888
"5087",9740,20140817140754,5654,0.00406910385936499
"5088",1909,20140817111904,4238,0.00403555482625961
"5089",7175,20140811170222,6075,0.00403227843344212
"5090",8178,20140811123723,9176,0.00403112825006247
"5091",1774,20140811142027,10484,0.0040204213000834
"5092",9815,20140811123135,1995,0.00400862144306302
"5093",6732,20140811185736,10994,0.00399963604286313
"5094",3300,20140811153335,9222,0.00399600947275758
"5095",4292,20140811181757,4549,0.00399215659126639
"5096",1054,20140811104353,9164,0.00397193245589733
"5097",8067,20140811113205,3827,0.00396688329055905
"5098",4487,20140817151817,4671,0.00396116962656379
"5099",8684,20140811141956,11598,0.00393453985452652
"5100",4795,20140811135745,4345,0.00392540125176311
"5101",9286,20140817122919,10510,0.00391324143856764
"5102",7847,20140811133449,3339,0.00388935976661742
"5103",5977,20140817160826,958,0.00388672086410224
"5104",6889,20140817184710,9222,0.00387420924380422
"5105",5859,20140811171145,9596,0.00385591853410006
"5106",5598,20140811175303,3214,0.00385397742502391
"5107",8994,20140811113103,1995,0.00385284819640219
"5108",526,20140817145453,4671,0.0038509564474225
"5109",7395,20140817145806,9187,0.00384032144211233
"5110",2674,20140817121406,9896,0.00383966858498752
"5111",1770,20140811161723,4829,0.00382598279975355
"5112",698,20140811183503,4904,0.00382103724405169
"5113",9833,20140817172324,11011,0.00381517014466226
"5114",5690,20140817124915,6210,0.00380492606200278
"5115",7230,20140811153126,799,0.00379571388475597
"5116",538,20140817165934,9170,0.00376023724675179
"5117",4117,20140811150330,4861,0.00375003181397915
"5118",7184,20140811111332,4691,0.00374045944772661
"5119",1765,20140817171328,4952,0.00372803839854896
"5120",5572,20140811141844,4347,0.00371042266488075
"5121",2141,20140817193702,10554,0.00370212621055543
"5122",8530,20140811161522,3864,0.00368958245962858
"5123",8842,20140811113920,4916,0.00368769513443112
"5124",9331,20140817174030,1795,0.00367956818081439
"5125",7687,20140811110913,4829,0.00367849669419229
"5126",6445,20140811122236,10490,0.00365921878255904
"5127",3213,20140817111349,9057,0.0036583305336535
"5128",2636,20140811164028,553,0.00365472072735429
"5129",4012,20140811103911,7893,0.00365234259516001
"5130",451,20140811100409,9027,0.0036402284167707
"5131",7173,20140817110426,3127,0.00363334477879107
"5132",1455,20140811183533,10782,0.0036262481007725
"5133",8215,20140817103619,4943,0.00360331544652581
"5134",5577,20140817160305,3739,0.00359902926720679
"5135",9635,20140811120254,9143,0.00358662963844836
"5136",6960,20140811110013,9617,0.00356838409788907
"5137",7907,20140811104637,4833,0.00355938216671348
"5138",1681,20140811111831,9060,0.00354361766949296
"5139",1644,20140811163913,9121,0.00354181486181915
"5140",2449,20140811113504,9203,0.00353363901376724
"5141",5638,20140811192754,7233,0.00352052343077958
"5142",8364,20140817191958,10482,0.00351832597516477
"5143",5779,20140811133739,11894,0.00351278157904744
"5144",2764,20140817112200,1901,0.00350755942054093
"5145",3092,20140817145127,4975,0.00350011046975851
"5146",9944,20140817115723,5099,0.00347979110665619
"5147",2092,20140811100410,97,0.00347243086434901
"5148",7209,20140817121639,5028,0.00346735073253512
"5149",1257,20140811110123,9214,0.0034469326492399
"5150",9929,20140817182527,8723,0.0034421777818352
"5151",5581,20140817105253,9011,0.00344030209816992
"5152",6265,20140817141109,9020,0.00342168752104044
"5153",3764,20140811161836,9096,0.00341561832465231
"5154",8132,20140817160152,5120,0.0034115188755095
"5155",6584,20140817134415,7913,0.0034112804569304
"5156",621,20140817121145,9112,0.00340309599414468
"5157",8692,20140811105716,6400,0.00338171911425889
"5158",2145,20140817114008,9922,0.00337880337610841
"5159",2468,20140817140230,9219,0.00336125562898815
"5160",2036,20140811102020,7130,0.00331557728350163
"5161",5403,20140817170450,9296,0.00331208272837102
"5162",4075,20140817102850,3782,0.00330396392382681
"5163",3459,20140811171018,9258,0.00329992617480457
"5164",5071,20140811111036,11286,0.00329338619485497
"5165",9340,20140817154409,8866,0.00328928325325251
"5166",5531,20140811120138,11640,0.00328229484148324
"5167",3946,20140811125324,6270,0.00326673523522913
"5168",9397,20140817170428,3484,0.00325388298369944
"5169",1856,20140811165400,9069,0.00324858725070953
"5170",634,20140817164309,1930,0.00324817514047027
"5171",6025,20140817184529,9337,0.00322127458639443
"5172",1992,20140811170602,9652,0.00321505521424115
"5173",7418,20140817115316,9596,0.00321483658626676
"5174",9334,20140811155836,8822,0.00321226590313017
"5175",5077,20140817125015,8986,0.00317828403785825
"5176",4596,20140811141358,9217,0.00317085883580148
"5177",3435,20140811164047,7068,0.00316791189834476
"5178",7655,20140811174410,9296,0.0031550710555166
"5179",5997,20140811163918,5120,0.00314757996238768
"5180",5512,20140817114057,3754,0.00314345303922892
"5181",7488,20140817171524,5654,0.0031423878390342
"5182",3832,20140817142828,9832,0.00314018270000815
"5183",2407,20140817145332,5406,0.00309741101227701
"5184",8487,20140817192423,9296,0.00308231450617313
"5185",926,20140811111901,9170,0.0030775738414377
"5186",8824,20140817112828,10490,0.00306537467986345
"5187",1517,20140817155107,2332,0.00306210806593299
"5188",574,20140811112744,9151,0.0030613683629781
"5189",7581,20140817115844,4952,0.00305539602413774
"5190",1335,20140817160452,3882,0.00304906396195292
"5191",2068,20140811190125,4325,0.00303765176795423
"5192",9664,20140811190530,4837,0.00301799410954118
"5193",8216,20140817191955,9587,0.00301404064521194
"5194",8579,20140811124430,1784,0.00301310396753252
"5195",5305,20140817114730,9702,0.00301228044554591
"5196",2995,20140817161408,7196,0.003007777268067
"5197",2013,20140811185416,9496,0.00300460145808756
"5198",2552,20140811140144,7898,0.00299917138181627
"5199",6798,20140817174804,1919,0.00299348775297403
"5200",4934,20140817104724,9060,0.00298952264711261
"5201",9589,20140811114007,9149,0.00298722833395004
"5202",4008,20140811145153,2114,0.00298548047430813
"5203",7093,20140817132810,4834,0.00298384437337518
"5204",5893,20140817100419,9326,0.00298040639609098
"5205",9871,20140817112757,3776,0.00297345453873277
"5206",4897,20140817142706,5289,0.0029692011885345
"5207",1241,20140817172729,806,0.00296716904267669
"5208",5783,20140811100854,4848,0.00296648615039885
"5209",6531,20140817111950,9310,0.00294208386912942
"5210",4309,20140811141540,11598,0.00289273448288441
"5211",1154,20140811155519,3771,0.00283613335341215
"5212",5572,20140811134737,1790,0.00281498092226684
"5213",5822,20140817182138,28,0.00281048589386046
"5214",129,20140817170020,11545,0.00280878785997629
"5215",6217,20140811154359,6270,0.00279771513305604
"5216",8353,20140811114843,9332,0.00279705133289099
"5217",898,20140817112910,6468,0.00279398052953184
"5218",2677,20140817175721,782,0.00278714811429381
"5219",1181,20140811181553,958,0.00278687803074718
"5220",8849,20140811104149,3864,0.00275723962113261
"5221",6383,20140811103200,7973,0.00275250640697777
"5222",6622,20140811153209,1723,0.00274330074898899
"5223",3067,20140811173023,5342,0.00274026417173445
"5224",3817,20140817172745,664,0.00272783637046814
"5225",7260,20140817124920,9124,0.00271717994473875
"5226",3894,20140811174150,7941,0.0027163156773895
"5227",5461,20140817133540,66,0.00271526561118662
"5228",4052,20140817152935,556,0.00269183586351573
"5229",7775,20140817102634,6054,0.00268887775018811
"5230",8398,20140811100717,1784,0.00267039495520294
"5231",4109,20140817190026,9219,0.00267003173939884
"5232",9032,20140817140833,648,0.00265890406444669
"5233",1332,20140817101634,7361,0.00264407112263143
"5234",250,20140811161523,7973,0.0026111954357475
"5235",9040,20140817193643,6210,0.00259163253940642
"5236",3212,20140817115752,5034,0.00258770724758506
"5237",4466,20140811120854,9687,0.00256054336205125
"5238",9633,20140811123443,1778,0.00255581620149314
"5239",5438,20140817120849,10494,0.00253762048669159
"5240",2912,20140817132254,8872,0.00253056245855987
"5241",1746,20140817155607,4353,0.00252693006768823
"5242",338,20140811115251,11506,0.0025055967271328
"5243",2312,20140817123257,9090,0.00250420509837568
"5244",5707,20140811174452,4987,0.0025032595731318
"5245",4548,20140817120758,1881,0.00250213569961488
"5246",5152,20140817134645,9023,0.00250202044844627
"5247",3742,20140817141925,6638,0.0024979857262224
"5248",1673,20140817135445,9855,0.0024913267698139
"5249",6520,20140811195217,3775,0.0024824810680002
"5250",3980,20140817102309,9267,0.00247547100298107
"5251",1257,20140817180111,782,0.00247518834657967
"5252",7331,20140811105828,4829,0.00247077387757599
"5253",8684,20140817163033,11608,0.00246400432661176
"5254",2841,20140817110944,4856,0.00245563359931111
"5255",5899,20140811192543,9123,0.00245129014365375
"5256",3155,20140811175203,9824,0.00242583034560084
"5257",9318,20140817115322,10554,0.00241531431674957
"5258",2422,20140817155418,1784,0.0024125964846462
"5259",7417,20140811185601,4549,0.00241143070161343
"5260",5115,20140811100649,3745,0.00240750284865499
"5261",3723,20140811191915,8000,0.00240550749003887
"5262",2672,20140811184225,9095,0.00236421125009656
"5263",526,20140817113421,4607,0.00235001323744655
"5264",3573,20140811100924,9267,0.00234910449944437
